image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00161.jpg,0.0059562509,0.002867624,0.002867624,0.002867624,0.0010008649,0.0029493912,0.002867624,0.9786229971
img_00170.jpg,0.1704739033,0.0041656821,0.0037500861,0.7605093892,0.0010027512,0.0244165376,0.0033145467,0.0323671038
img_00171.jpg,0.6888965505,0.0184992969,0.082833088,0.0494483481,0.0010125711,0.1495959263,0.0040001017,0.0057141175
img_00175.jpg,0.7392014675,0.0105640159,0.0106831059,0.021730421,0.0010057574,0.2065054783,0.0033065641,0.0070031898
img_00180.jpg,0.0288911469,0.0049427892,0.0060494169,0.0053065,0.0010022331,0.0058173965,0.0060717602,0.9419187573
img_00212.jpg,0.4936246046,0.0044616289,0.0029836123,0.0702590423,0.0010008903,0.0039911117,0.0028920159,0.4207870941
img_00223.jpg,0.8475466421,0.0079755548,0.0813802548,0.0092393885,0.0010010401,0.0368167577,0.0054979764,0.0105423856
img_00230.jpg,0.7716688234,0.1083025369,0.0029527929,0.0032222069,0.0010009112,0.0986142565,0.0029215334,0.0113169389
img_00232.jpg,0.0076370053,0.0036845628,0.0029358556,0.0030222503,0.0010009332,0.0077705082,0.9681677772,0.0057811073
img_00244.jpg,0.8113673091,0.039864296,0.0039783691,0.0041012014,0.0010009815,0.0547614659,0.0041094707,0.0808169063
img_00280.jpg,0.9587093281,0.003001352,0.0078814757,0.0029968399,0.001033561,0.0034453224,0.0038736103,0.0190585106
img_00282.jpg,0.7712652864,0.0211578057,0.0119798038,0.0527882091,0.00101147,0.1315643615,0.0039316941,0.0063013694
img_00285.jpg,0.4967983733,0.0212189776,0.0062594089,0.0034326742,0.0010173044,0.0131712972,0.0217399531,0.4363620113
img_00292.jpg,0.676280356,0.0708336436,0.0036981263,0.0045256802,0.0010113047,0.055380792,0.0112559746,0.1770141225
img_00302.jpg,0.1697841224,0.0122718057,0.0030477381,0.0034816874,0.0010174199,0.0097517529,0.7624734978,0.0381719759
img_00311.jpg,0.9809740696,0.0029218536,0.0028641478,0.0028667815,0.0010024035,0.0028643422,0.0028641336,0.0036422682
img_00320.jpg,0.9762883374,0.0053949377,0.0028969032,0.0028969031,0.0010017771,0.0048027215,0.0028969031,0.0038215169
img_00331.jpg,0.9223173688,0.0046796658,0.0031696561,0.0029846237,0.0010093134,0.0266443174,0.0106848664,0.0285101884
img_00358.jpg,0.6212068143,0.0175731787,0.0030069206,0.0029857514,0.0010017817,0.0443846228,0.0220063553,0.2878345752
img_00374.jpg,0.6150093669,0.0708869471,0.0033462362,0.0038303486,0.0010009354,0.005645468,0.0029578556,0.2973228421
img_00375.jpg,0.0670605348,0.0356737059,0.8217754125,0.008003058,0.0010020505,0.0305698929,0.0064351417,0.0294802036
img_00376.jpg,0.9177916723,0.0102253881,0.0112149076,0.0029934735,0.0010034211,0.0212085144,0.020064346,0.015498277
img_00380.jpg,0.9568020053,0.0069426942,0.0040221132,0.0046035134,0.0010016639,0.0199185361,0.0029428157,0.0037666582
img_00383.jpg,0.9771470043,0.0049690294,0.0028750997,0.0028996732,0.0010010864,0.0039594744,0.0028750975,0.0042735352
img_00398.jpg,0.9425226235,0.0061882943,0.0029068182,0.002907236,0.0010048111,0.0030112929,0.0029068239,0.0385521003
img_00407.jpg,0.9566175994,0.0061570232,0.0042964463,0.007043356,0.0010010171,0.01215457,0.0029395029,0.0097904853
img_00417.jpg,0.1614367291,0.0050826,0.0028566948,0.0138665949,0.0010008528,0.0028556146,0.0028561154,0.8100447983
img_00442.jpg,0.0041206157,0.0031002671,0.0028527747,0.0028527747,0.00100085,0.0029980437,0.0028527787,0.9802218955
img_00446.jpg,0.9190144508,0.0112415977,0.003365349,0.0081959991,0.0010023223,0.0248894777,0.0032969591,0.0289938444
img_00469.jpg,0.8938626174,0.0084099628,0.0041078283,0.0029601419,0.0010020375,0.0146955583,0.0038416977,0.0711201562
img_00473.jpg,0.9604677525,0.0093611002,0.002925463,0.0029293829,0.0010046733,0.0030329402,0.0029367982,0.0173418898
img_00483.jpg,0.9090620554,0.0646725842,0.0029166121,0.002919355,0.001001028,0.0045304389,0.0030230448,0.0118748816
img_00484.jpg,0.170473483,0.0633190586,0.0048576486,0.008940928,0.0010009524,0.0093015539,0.0033619841,0.7387443914
img_00486.jpg,0.9280034425,0.0314887153,0.0175538931,0.0084563775,0.0010140627,0.0049740991,0.0049867524,0.0035226575
img_00518.jpg,0.9598154362,0.0030419949,0.0030225146,0.0030491293,0.001043989,0.0030237856,0.0030217804,0.0239813701
img_00533.jpg,0.5796364718,0.0156362886,0.0042928112,0.0032851091,0.0010033895,0.0107987432,0.0128496693,0.3724975173
img_00538.jpg,0.792257467,0.1297372798,0.0031931452,0.0031618232,0.0010009572,0.0050859728,0.0029736656,0.0625896892
img_00543.jpg,0.9806860623,0.0028757114,0.002862956,0.0028631146,0.0010013914,0.0029417522,0.002862947,0.0039060651
img_00550.jpg,0.1315775862,0.0234069011,0.0404381242,0.0131358082,0.0010486017,0.7581857171,0.0071623153,0.0250449462
img_00551.jpg,0.8662265339,0.0060504075,0.0046946927,0.0083146159,0.0010032049,0.0674159547,0.0190685155,0.027226075
img_00575.jpg,0.9267727066,0.0070643864,0.0034597178,0.0035066275,0.0010155295,0.0186046038,0.0117903544,0.0277860741
img_00582.jpg,0.9231397467,0.0173822291,0.0058408886,0.0043166923,0.0010737547,0.032168454,0.004317897,0.0117603376
img_00584.jpg,0.8919348202,0.0035036858,0.0043157272,0.0070017193,0.0010534922,0.0838005137,0.0032238984,0.0051661431
img_00587.jpg,0.081926701,0.0222287479,0.0054391684,0.0031958049,0.0010043899,0.0516282359,0.0245815824,0.8099953696
img_00590.jpg,0.1424460523,0.0348877331,0.0139675164,0.0034458879,0.0010053985,0.016936289,0.0285456432,0.7587654795
img_00591.jpg,0.0846304391,0.0063008826,0.0030446257,0.0029398731,0.0010009369,0.0306894279,0.004122329,0.8672714857
img_00598.jpg,0.911350103,0.0235023798,0.0050402214,0.0169419651,0.0010098474,0.0234673998,0.0049503074,0.0137377759
img_00599.jpg,0.8181096316,0.029228356,0.0093481923,0.0046492874,0.0010092163,0.0091131003,0.026487401,0.1020548151
img_00612.jpg,0.7921681088,0.0034823213,0.0039824785,0.0033416882,0.0010088943,0.1454553981,0.012914815,0.0376462958
img_00620.jpg,0.7881802053,0.0110146052,0.1581224366,0.0047748744,0.0010052503,0.0238806881,0.0043843103,0.0086376298
img_00642.jpg,0.0662289542,0.0173319445,0.0035945543,0.8970829303,0.0010009198,0.0072506864,0.0029223677,0.0045876429
img_00646.jpg,0.0083266377,0.0051624187,0.0062753696,0.0028779976,0.0010008752,0.0049035237,0.0029267219,0.9685264555
img_00648.jpg,0.9806904329,0.0029709224,0.0028678359,0.002868332,0.0010021029,0.0029635119,0.002867836,0.003769026
img_00650.jpg,0.108753103,0.0132314907,0.0065110508,0.0068594702,0.0010102854,0.3301389128,0.5253777987,0.0081178884
img_00664.jpg,0.8429120883,0.0244454231,0.0031289341,0.0029430646,0.0010011545,0.0056013877,0.0054040843,0.1145638633
img_00697.jpg,0.0040599648,0.0028483664,0.0033814519,0.0028483455,0.0010008456,0.0028483455,0.0028483634,0.9801643168
img_00708.jpg,0.6874289818,0.0247675974,0.0068034195,0.0071210611,0.0010085878,0.2089320457,0.0312629036,0.0326754032
img_00716.jpg,0.1410299056,0.2618329564,0.0054503871,0.0054910238,0.0010064151,0.4897793428,0.0292133093,0.0661966599
img_00717.jpg,0.5257508168,0.1622778613,0.0032190335,0.0098836204,0.0010009536,0.2840843059,0.0073896933,0.0063937151
img_00718.jpg,0.9479362099,0.0029586685,0.0034953095,0.0041970448,0.001000916,0.0161327726,0.0029197823,0.0213592964
img_00724.jpg,0.0523717497,0.0039435954,0.0058505374,0.0031509501,0.0010107734,0.0214755447,0.117343559,0.7948532902
img_00726.jpg,0.9805372842,0.0028806446,0.0028665693,0.0028665673,0.0010008638,0.0030731398,0.0033624914,0.0034124395
img_00730.jpg,0.0301874387,0.007080582,0.0038486466,0.002967975,0.0010014494,0.0068891992,0.0122973416,0.9357273674
img_00757.jpg,0.9113898374,0.0053539656,0.0049984123,0.0186132089,0.0010021926,0.0444467442,0.0033660998,0.0108295394
img_00760.jpg,0.1274079212,0.0118727801,0.0032522123,0.8363071862,0.001002744,0.008919915,0.003697915,0.0075393264
img_00764.jpg,0.0043107782,0.0083311947,0.0079322443,0.0028883881,0.0010008853,0.0028890863,0.0028881689,0.9697592542
img_00765.jpg,0.0506229518,0.4528112798,0.0037584295,0.0265980066,0.001001801,0.1501640965,0.0105762094,0.3044672254
img_00772.jpg,0.0619225972,0.0054770163,0.241416629,0.002883898,0.0010008812,0.1597706048,0.0036750698,0.5238533037
img_00777.jpg,0.3012480656,0.0177321645,0.0047585622,0.0031139609,0.0010066392,0.6610187246,0.0081477813,0.0029741017
img_00780.jpg,0.0064737402,0.0037885696,0.0093311534,0.0029296353,0.0010009265,0.0334014863,0.0292356017,0.913838887
img_00798.jpg,0.8811373372,0.0488314118,0.0045889815,0.041615055,0.0010138476,0.0077675532,0.0045562552,0.0104895585
img_00808.jpg,0.8184244105,0.1317677114,0.003718604,0.0036331489,0.0010009237,0.00685053,0.0029267046,0.0316779668
img_00816.jpg,0.9742343506,0.0031408088,0.0029840911,0.0029431043,0.0010062717,0.0036466642,0.0050207529,0.0070239564
img_00833.jpg,0.7024720706,0.0304814851,0.0074014,0.0052380118,0.0010044757,0.1360207058,0.0455689396,0.0718129114
img_00837.jpg,0.8999064845,0.0138649249,0.004282405,0.004571151,0.0010091278,0.0640687223,0.0032318537,0.0090653307
img_00855.jpg,0.7936653322,0.0213231195,0.0097630201,0.0040134288,0.0010101781,0.1017298696,0.0095905354,0.0589045163
img_00857.jpg,0.9784703723,0.005451574,0.0029207016,0.0029207005,0.0010047726,0.0030467139,0.0029207005,0.0032644646
img_00858.jpg,0.9433812486,0.0064040058,0.0029501139,0.0032282975,0.0010020336,0.0270232675,0.0049210839,0.0110899492
img_00865.jpg,0.7467169906,0.2108735583,0.0029196214,0.0029054694,0.0010009001,0.0076088471,0.0048928358,0.0230817774
img_00902.jpg,0.0063745313,0.0032572455,0.002947203,0.0033135835,0.0010011556,0.0074312609,0.9718161985,0.0038588217
img_00914.jpg,0.0040455879,0.003288575,0.002841696,0.002841696,0.001000839,0.002841696,0.002841696,0.980298214
img_00921.jpg,0.770508224,0.0037483716,0.0077415439,0.0031581051,0.0010109367,0.0558611169,0.0956016332,0.0623700685
img_00927.jpg,0.1068538387,0.032923364,0.0090089508,0.0035933726,0.0010047053,0.0131211785,0.0276793076,0.8058152824
img_00943.jpg,0.8726865304,0.1013019718,0.0028877296,0.0028882009,0.001000885,0.0032230456,0.0028885284,0.0131231083
img_00959.jpg,0.9749260707,0.0029261907,0.0028835683,0.0028835209,0.0010063574,0.006188419,0.0031493709,0.0060365022
img_00962.jpg,0.006507107,0.0032232599,0.0089448404,0.0028858771,0.0010008831,0.0033794157,0.0028858925,0.9711727243
img_00964.jpg,0.0041839199,0.0113870094,0.9374217281,0.0038653516,0.0010009338,0.0041812317,0.0031395984,0.0348202271
img_00979.jpg,0.011098458,0.0029155491,0.0267872769,0.0029155374,0.0010009127,0.0054670085,0.0029581959,0.9468570614
img_00985.jpg,0.6153919058,0.0907463815,0.0031053344,0.00491545,0.0010105875,0.0431457213,0.0112558687,0.2304287509
img_00999.jpg,0.6889217028,0.0074530886,0.00312935,0.0029632195,0.0010015399,0.0084552552,0.2201814612,0.0678943827
img_01022.jpg,0.9271828169,0.0049463914,0.0049097353,0.007073073,0.0010225002,0.038313149,0.0039038391,0.012648495
img_01031.jpg,0.7044014853,0.0042444133,0.0167506447,0.0047108954,0.0010108799,0.2534141281,0.0104937408,0.0049738125
img_01035.jpg,0.2905209447,0.0107487648,0.0068518243,0.0042784731,0.0010035149,0.6725632903,0.0110182384,0.0030149495
img_01059.jpg,0.0615930357,0.0235126377,0.0040004743,0.0044417045,0.001001613,0.0400263426,0.0143146006,0.8511095917
img_01103.jpg,0.0256844686,0.0579922158,0.0044010608,0.0069179145,0.0010009593,0.0041002732,0.0107336095,0.8891694984
img_01116.jpg,0.8426711501,0.0814068792,0.0030533301,0.0059236208,0.0010009517,0.0499139812,0.002978049,0.0130520378
img_01134.jpg,0.9322134549,0.0030839007,0.0112088212,0.0064419073,0.0010009675,0.0256851303,0.0032444038,0.0171214143
img_01179.jpg,0.965294965,0.0034459467,0.0046533311,0.0056749364,0.0010055365,0.0137337228,0.0029625406,0.0032290209
img_01188.jpg,0.1135614016,0.5450957121,0.0048014448,0.0151730317,0.0010031689,0.1447504586,0.0060594904,0.1695552919
img_01211.jpg,0.9682857887,0.0149894317,0.0028854721,0.0028884506,0.0010025032,0.0028854772,0.0028854669,0.0041774096
img_01213.jpg,0.6049603988,0.3386678584,0.0037103585,0.0095589242,0.0010059934,0.0232219712,0.0029757616,0.0158987339
img_01222.jpg,0.7016565126,0.0965060515,0.0047383281,0.0229280543,0.0010009593,0.0334612402,0.0044926136,0.1352162403
img_01224.jpg,0.0271624805,0.0492740455,0.1113586923,0.002951561,0.0010009485,0.0052371155,0.0035504711,0.7994646854
img_01253.jpg,0.0060564892,0.0028391827,0.0028391827,0.0028391827,0.0010008365,0.0028391827,0.0028391827,0.9787467606
img_01286.jpg,0.1699673172,0.0102073612,0.0039179944,0.0034018007,0.0010511908,0.0107480557,0.0031645954,0.7975416846
img_01289.jpg,0.0744941159,0.0369952542,0.003157272,0.0049294902,0.0010011908,0.0418192134,0.0158497988,0.8217536647
img_01328.jpg,0.7247348445,0.2372423643,0.0032245236,0.0072244759,0.0010020502,0.0107603175,0.002948663,0.012862761
img_01366.jpg,0.3741442055,0.0098414131,0.0130895839,0.0184156616,0.0010040871,0.5702771051,0.0039590281,0.0092689156
img_01371.jpg,0.9459266786,0.0033611723,0.003413457,0.0030593767,0.0010402547,0.0035724576,0.0041206734,0.0355059296
img_01379.jpg,0.9275364467,0.0118656465,0.0102457105,0.0043185756,0.0010024674,0.0174092767,0.0034322061,0.0241896705
img_01384.jpg,0.3368481771,0.0102497443,0.0254475269,0.0067867116,0.0010398584,0.5836922225,0.004393305,0.0315424542
img_01388.jpg,0.8603797637,0.0794028413,0.0033616203,0.0029531705,0.0010033207,0.038830197,0.0029547551,0.0111143314
img_01392.jpg,0.0044862285,0.0196288404,0.8540312452,0.0037036289,0.0010013589,0.0035213322,0.0036220431,0.1100053227
img_01399.jpg,0.0064789105,0.8851785226,0.0130047675,0.0030197065,0.0010009239,0.0061849534,0.0029267584,0.0822054572
img_01404.jpg,0.9610854945,0.0116213791,0.0031461569,0.0077620779,0.0010023644,0.0067245091,0.0029414561,0.005716562
img_01405.jpg,0.8562414267,0.0155322755,0.0037495036,0.0083629283,0.0010121535,0.1081131006,0.0036468581,0.0033417537
img_01413.jpg,0.9742725592,0.0030429204,0.0031114643,0.0041955483,0.0010207044,0.0071400016,0.0032844592,0.0039323426
img_01426.jpg,0.0464205183,0.1681538105,0.0043940239,0.0029231361,0.0010009205,0.0050374044,0.7053384403,0.066731746
img_01441.jpg,0.0060400924,0.0028667501,0.003133118,0.0028667397,0.001000864,0.0033770364,0.0028667566,0.9778486428
img_01444.jpg,0.138606165,0.0064772187,0.0035060261,0.0032690526,0.0010009515,0.017028621,0.0561162613,0.7739957038
img_01490.jpg,0.0058484327,0.0044987986,0.0353234548,0.0029020532,0.0010008992,0.003243363,0.0030193615,0.944163637
img_01495.jpg,0.7010773268,0.019794579,0.0034367468,0.0037172628,0.001000935,0.0147041766,0.0029395822,0.2533293909
img_01511.jpg,0.9490985762,0.0158775144,0.0063563028,0.0056359585,0.0010019976,0.0138913626,0.0041722271,0.0039660609
img_01519.jpg,0.290181075,0.029856747,0.0057627077,0.0090450014,0.0010047609,0.1236822504,0.4140413835,0.1264260742
img_01530.jpg,0.9630843392,0.005851803,0.0030744402,0.0039458147,0.0010270841,0.0042271174,0.0030078891,0.0157815124
img_01537.jpg,0.7943730321,0.0038740066,0.0486930254,0.0030131973,0.0010156609,0.1252772776,0.0038574948,0.0198963054
img_01538.jpg,0.9419148641,0.0125179537,0.002992206,0.0028995694,0.0010009881,0.021707972,0.0030579623,0.0139084844
img_01543.jpg,0.9783035081,0.0030648919,0.0029241095,0.0035937725,0.0010113294,0.0029230505,0.0029226914,0.0052566467
img_01548.jpg,0.9414983874,0.0031154657,0.0050738372,0.0029398644,0.0010111261,0.0340536562,0.0031295167,0.0091781463
img_01552.jpg,0.9807276304,0.0032737805,0.0028691354,0.0028691354,0.0010017389,0.0034719792,0.0028691357,0.0029174644
img_01562.jpg,0.7010443133,0.013606697,0.0065220957,0.0050130623,0.0010089718,0.0223305956,0.0828225048,0.1676517595
img_01571.jpg,0.9261393031,0.0495309617,0.002881941,0.0028819415,0.0010008792,0.0028828495,0.0035168275,0.0111652965
img_01593.jpg,0.3041427932,0.3736467165,0.0084139599,0.0041066,0.0010020533,0.0407980462,0.0214965854,0.2463932455
img_01616.jpg,0.8333238424,0.1301321475,0.0029702464,0.0029839751,0.0010109359,0.0044485947,0.0033111142,0.0218191439
img_01618.jpg,0.9360308833,0.0064687745,0.0029357983,0.0041386833,0.0010026447,0.0432862792,0.0029900923,0.0031468444
img_01627.jpg,0.8196009582,0.134797495,0.002932658,0.0032134558,0.0010009251,0.0223964209,0.0029346145,0.0131234726
img_01633.jpg,0.8783224285,0.0050151344,0.0036758381,0.0041297098,0.0010044062,0.0562398288,0.0109684971,0.040644157
img_01640.jpg,0.9812360037,0.0028718517,0.0028559216,0.0028559868,0.0010022194,0.002890231,0.0028559196,0.003431866
img_01646.jpg,0.9517489346,0.0225807844,0.0028999031,0.0029625377,0.0010010352,0.0089500439,0.0029001868,0.0069565744
img_01649.jpg,0.926602274,0.0072244419,0.0052719634,0.0086277816,0.0011030859,0.0233894708,0.0212837772,0.0064972051
img_01669.jpg,0.1031623981,0.018176577,0.0036737491,0.850983252,0.0010039569,0.0091083371,0.0046432532,0.0092484768
img_01681.jpg,0.1663919613,0.0057895591,0.0030219409,0.002964544,0.0010059353,0.0098472626,0.0055650698,0.805413727
img_01684.jpg,0.894284249,0.0238511804,0.0032184476,0.01176293,0.0010009437,0.0169651552,0.0029474805,0.0459696135
img_01687.jpg,0.7476510612,0.0050225313,0.0044356956,0.0029472601,0.0010009994,0.0041534281,0.007874705,0.2269143193
img_01688.jpg,0.0705496534,0.0512158471,0.0032546789,0.0053206183,0.0010011844,0.0408312278,0.0132105143,0.8146162757
img_01689.jpg,0.0098739147,0.0043229565,0.0213907625,0.0029493047,0.0010009464,0.0227773594,0.0048613751,0.9328233807
img_01724.jpg,0.9359187836,0.0031369122,0.0102523723,0.0030266122,0.0010181937,0.0156488223,0.004357371,0.0266409326
img_01745.jpg,0.7870873908,0.1183473683,0.0365820448,0.0166294808,0.0010281945,0.0238901712,0.0055287847,0.0109065649
img_01771.jpg,0.9200620712,0.0240818233,0.0039414524,0.0068143572,0.0010014446,0.0108864873,0.0029542412,0.0302581229
img_01773.jpg,0.7969110505,0.0121307161,0.0052636011,0.0033234179,0.0010024795,0.0070250448,0.0359130107,0.1384306793
img_01824.jpg,0.6879884174,0.0043215497,0.0062035082,0.0048682153,0.0010143442,0.2466573361,0.0139529112,0.0349937179
img_01831.jpg,0.124353091,0.003283993,0.0044763056,0.8042924074,0.0010017952,0.0263966289,0.0037251766,0.0324706023
img_01834.jpg,0.0205636369,0.0046427733,0.1611363199,0.0032093544,0.0010009304,0.004592534,0.0029332537,0.8019211974
img_01847.jpg,0.3940498343,0.0258302365,0.0038044793,0.0033511177,0.0010014068,0.0111308343,0.0078862968,0.5529457944
img_01853.jpg,0.1113121545,0.0377613248,0.0098209144,0.004197055,0.0010042096,0.0156743138,0.0273111985,0.7929188294
img_01856.jpg,0.9772662685,0.0030325891,0.0029180498,0.0028571341,0.0010008544,0.005789368,0.0028581885,0.0042775476
img_01862.jpg,0.7395280498,0.0030365481,0.0224174368,0.0030162163,0.0010172579,0.1913508868,0.0042120044,0.0354216
img_01874.jpg,0.9221596158,0.0029650138,0.0034574835,0.0029618853,0.001004902,0.0259470634,0.0120376392,0.0294663971
img_01888.jpg,0.0988187052,0.3780355661,0.0049776997,0.0259810788,0.0010032555,0.1805899455,0.0136863593,0.2969073898
img_01918.jpg,0.1101876902,0.0112546548,0.0035078754,0.8415639382,0.001000961,0.0105292575,0.0033951928,0.0185604301
img_01930.jpg,0.9305211455,0.0069763006,0.0061146512,0.0062827941,0.0010018668,0.0416695907,0.0029626037,0.0044710474
img_01932.jpg,0.7880012903,0.0132590291,0.0040072938,0.0033261525,0.0010014443,0.0155996037,0.0039605663,0.1708446201
img_01955.jpg,0.0048655311,0.002842272,0.0028422694,0.0028422694,0.0010008396,0.0028422693,0.0028422694,0.9799222799
img_01963.jpg,0.9710818085,0.0029988595,0.0029468167,0.0029802469,0.0010008794,0.0035715495,0.0028823201,0.0125375194
img_01966.jpg,0.864943157,0.1015660812,0.0028798301,0.0028802832,0.0010008764,0.0092501921,0.0029260255,0.0145535546
img_01983.jpg,0.9145719621,0.0150892377,0.0139346529,0.0048523518,0.0010689738,0.0197241964,0.0044855765,0.0262730488
img_01984.jpg,0.2139183488,0.0105327998,0.0028791171,0.0029047736,0.0010008735,0.010808804,0.0028792218,0.7550760615
img_01995.jpg,0.0156970363,0.4252920534,0.007065752,0.2188383104,0.0010026243,0.1649453892,0.0174418958,0.1497169386
img_01996.jpg,0.0847069287,0.0143959431,0.0033715239,0.0049809273,0.0010018952,0.8305686374,0.0108920844,0.0500820599
img_02001.jpg,0.2810535302,0.0059889135,0.012290472,0.0029891212,0.001003056,0.0697792656,0.4735275668,0.1533680747
img_02006.jpg,0.501657422,0.0307989424,0.241538441,0.0954417181,0.0010014614,0.0195657418,0.0036819988,0.1063142744
img_02066.jpg,0.9452718078,0.0039690517,0.0046741019,0.0039526777,0.0010092078,0.0252324805,0.0031937105,0.012696962
img_02074.jpg,0.9593216033,0.0037947351,0.006002149,0.0060310595,0.0010081305,0.0158252412,0.0031164162,0.0049006652
img_02076.jpg,0.0523291856,0.8676176919,0.0038752409,0.0036105239,0.0010021591,0.0045780728,0.0029755657,0.0640115602
img_02077.jpg,0.0687386783,0.0125275244,0.0143231147,0.8628136952,0.0010009866,0.0171001647,0.0050726719,0.0184231643
img_02096.jpg,0.9797794264,0.0028493396,0.0028443125,0.0028443165,0.0010008416,0.0043743312,0.002844357,0.0034630752
img_02119.jpg,0.8315948072,0.0073069763,0.1095315251,0.0087077415,0.001001138,0.0238467945,0.0065673514,0.011443666
img_02124.jpg,0.0420986996,0.0058333145,0.0115929979,0.0034155125,0.0010120743,0.9030862325,0.0063903416,0.0265708271
img_02172.jpg,0.8673914762,0.0090369175,0.0292402453,0.0030098801,0.0010169649,0.0605777739,0.005399494,0.0243272481
img_02180.jpg,0.877800317,0.0249442201,0.0043293767,0.0032677478,0.0010050613,0.033979321,0.005474598,0.0491993582
img_02188.jpg,0.7938322179,0.0130578658,0.0049641203,0.0039077376,0.0010109958,0.0922370192,0.0208967569,0.0700932865
img_02209.jpg,0.0763253475,0.0078333272,0.0109717764,0.0070507398,0.0010163834,0.8410967538,0.023916427,0.031789245
img_02235.jpg,0.0320165176,0.2765609625,0.0100260506,0.1663441488,0.0010020171,0.2818837817,0.023727374,0.2084391477
img_02252.jpg,0.9799158597,0.0031073782,0.0028642792,0.0028554949,0.0010008528,0.0030128702,0.0028569477,0.0043863173
img_02268.jpg,0.9442263949,0.0108870289,0.0056423219,0.0155707609,0.0010047805,0.0053272932,0.0029580004,0.0143834194
img_02270.jpg,0.9185578895,0.0222960835,0.0145392346,0.0064992328,0.0010174407,0.0177706902,0.0045337078,0.0147857209
img_02281.jpg,0.0849087908,0.0111697957,0.0044460671,0.882702984,0.0010009414,0.0085298593,0.0030239871,0.0042175746
img_02282.jpg,0.0040988999,0.0028486174,0.0028480103,0.0028479893,0.0010008453,0.0034705427,0.0028508396,0.9800342556
img_02291.jpg,0.9809082927,0.0037434519,0.0028485582,0.0028485581,0.0010008458,0.0029524407,0.002848558,0.0028492945
img_02299.jpg,0.7554578989,0.0577490604,0.0069937739,0.0126114224,0.0010009744,0.0397963879,0.0073692978,0.1190211844
img_02305.jpg,0.0105696452,0.5422178833,0.00558152,0.1334757272,0.0010072117,0.0809215201,0.017600469,0.2086260235
img_02307.jpg,0.5334017082,0.0123250262,0.003104384,0.003392973,0.0010101642,0.2264753757,0.0096862157,0.2106041531
img_02309.jpg,0.9798332952,0.0035006219,0.002868806,0.0028689689,0.001002222,0.0028689687,0.0028688083,0.004188309
img_02318.jpg,0.0275172608,0.0034947537,0.0031602728,0.00295108,0.0010009249,0.00367079,0.003124306,0.9550806119
img_02356.jpg,0.0301755235,0.0040017091,0.00629832,0.0067367669,0.0010019676,0.0087547162,0.0074928636,0.9355381331
img_02367.jpg,0.9438540912,0.0098150108,0.0033372251,0.0037028533,0.0010316764,0.0240751876,0.0048393105,0.0093446451
img_02379.jpg,0.1713323038,0.0038162816,0.0028968127,0.0028970582,0.0010008936,0.0061544154,0.0029683622,0.8089338724
img_02384.jpg,0.7786117886,0.010512603,0.0043254812,0.0038906344,0.0010123243,0.1424938693,0.0110969147,0.0480563845
img_02398.jpg,0.9074671149,0.0197483121,0.0033802121,0.0075679857,0.0010009418,0.0310979423,0.0029446558,0.0267928352
