image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00129.jpg,0.1829299059,0.0073295125,0.0034257549,0.0025768362,1.00532596829103E-005,0.0086057916,0.7356776286,0.0594445171
img_00133.jpg,0.0119317568,0.002185284,0.0015288263,0.0012439839,0.9772626785,0.00309099,0.0007560865,0.002000394
img_00138.jpg,0.7442149558,0.2187938702,0.0058387559,0.0053995292,1.00272548594904E-005,0.0062817587,0.0036867748,0.0157743283
img_00141.jpg,0.003810066,0.0058180555,0.0078332008,0.0020728176,1.00242858841374E-005,0.0023813998,0.0021734806,0.9759009555
img_00152.jpg,0.0231395449,0.0217962051,0.0042678417,0.0024126845,1.00647995637301E-005,0.0124183644,0.0049108178,0.9310444768
img_00161.jpg,0.0030869656,0.0020618343,0.0020059156,0.0019997944,1.0020481067375E-005,0.002026306,0.0020021576,0.9868070061
img_00164.jpg,0.0011333545,0.0007562627,0.0007139573,0.0006806216,0.9939300862,0.0007199323,0.0009587544,0.001107031
img_00170.jpg,0.014561128,0.0026093547,0.000300715,0.9611956088,9.63476335733511E-007,0.0013191462,0.0002513331,0.0197617506
img_00171.jpg,0.3836140997,0.0138742351,0.0263412889,0.0141720359,6.94837272593514E-006,0.5485983643,0.0034138521,0.0099791755
img_00172.jpg,0.008142069,0.0100897838,0.0025231862,0.0008741736,0.968102616,0.0072807384,0.0007656086,0.0022218244
img_00175.jpg,0.223429882,0.0098219023,0.0080970467,0.0091509987,4.1833076500955E-006,0.7402638951,0.0016413285,0.0075907634
img_00180.jpg,0.0110819113,0.0029910878,0.0038032524,0.0027218323,1.00210926285613E-005,0.0034443972,0.0034707584,0.9724767395
img_00196.jpg,0.0021778089,0.0009765262,0.0008709203,0.0006844765,0.9925077566,0.0010002549,0.0007426275,0.001039629
img_00212.jpg,0.2499634189,0.0061586918,0.0022540051,0.0174647169,1.00233307550479E-005,0.0026588283,0.0022293683,0.7192609473
img_00223.jpg,0.8499034155,0.0169002218,0.0716707654,0.0060226118,1.00407857688263E-005,0.0237740357,0.0045109085,0.0272080004
img_00230.jpg,0.7958857719,0.1141036895,0.0023143025,0.0023307984,1.00342824222615E-005,0.0605004423,0.0022119441,0.022643017
img_00232.jpg,0.0040936304,0.0025039087,0.0016466748,0.0018138998,1.00549471661824E-005,0.0039108779,0.9819472817,0.0040736717
img_00244.jpg,0.7828175117,0.0694613617,0.0026304069,0.0045320197,1.00383998120751E-005,0.0638664475,0.0027626853,0.0739195288
img_00272.jpg,0.8668124584,0.0216538136,0.0603356492,0.0129449774,1.00381231761005E-005,0.0139161507,0.0030726653,0.0212542472
img_00280.jpg,0.9607951801,0.0054085555,0.004098583,0.00224269,1.00813856401438E-005,0.0037683174,0.0027946508,0.0208819417
img_00282.jpg,0.3892399555,0.0134737684,0.0107085392,0.0155431157,6.92528593317963E-006,0.5552872782,0.0027688559,0.0129715618
img_00285.jpg,0.6503429756,0.0167430254,0.0037490211,0.0024414154,1.00382814485363E-005,0.0089275487,0.0176221496,0.3001638258
img_00289.jpg,0.9577870379,0.0102124303,0.0060884529,0.0024694979,0.000010402,0.0041736,0.0030127433,0.0162458357
img_00292.jpg,0.7643708391,0.033537402,0.0062763391,0.0032732247,1.00522759852798E-005,0.0371247102,0.014928293,0.1404791396
img_00302.jpg,0.1344103973,0.007371644,0.0025802186,0.0023045327,1.00636559608852E-005,0.0080315281,0.8143273054,0.0309643104
img_00311.jpg,0.9822307246,0.0045059544,0.0020950649,0.0027755007,1.00486859408388E-005,0.00225713,0.0020496053,0.0040759714
img_00320.jpg,0.9731379883,0.008673978,0.0020907787,0.0020332281,1.00366136787224E-005,0.0059997373,0.0022434902,0.0058107629
img_00331.jpg,0.9033867228,0.0157675663,0.0026544298,0.0026246048,1.00326265874648E-005,0.034811798,0.0068769448,0.0338679009
img_00358.jpg,0.3133409179,0.0250187684,0.0029017707,0.0029021287,1.00527582386697E-005,0.0241192836,0.0216128316,0.6100942462
img_00374.jpg,0.6879888482,0.0295468284,0.002997151,0.0031443139,1.00252376687488E-005,0.0047983247,0.0025049078,0.2690096008
img_00375.jpg,0.0332810416,0.0291809122,0.8872950679,0.0074357377,1.00911570376258E-005,0.0202533046,0.004668283,0.0178755617
img_00376.jpg,0.916133845,0.0274012107,0.0076550497,0.0021078932,1.00384934107412E-005,0.0272463568,0.0079024944,0.0115431117
img_00380.jpg,0.9285158733,0.0223984982,0.0032945901,0.0033452945,1.00272144815497E-005,0.0357420178,0.0021788866,0.0045148125
img_00383.jpg,0.902954219,0.0203149828,0.0021868592,0.0035812437,1.00364662661488E-005,0.0027669936,0.0021405287,0.0660451366
img_00398.jpg,0.9519665282,0.0131795681,0.0022617248,0.003859431,1.00499038101799E-005,0.0043330266,0.002432028,0.0219576433
img_00407.jpg,0.9429397106,0.0274512685,0.0033104055,0.0031132017,1.00281952690188E-005,0.0157805806,0.0022964992,0.0050983057
img_00417.jpg,0.1211789964,0.0073503961,0.0022081443,0.0062456946,1.00231948367211E-005,0.0021330786,0.0020955131,0.8587781537
img_00432.jpg,0.4407306901,0.0436085982,0.0799905113,0.0211072499,0.0759328641,0.229927221,0.0108883275,0.0978145378
img_00442.jpg,0.0024710668,0.0021378891,0.0020007095,0.0019931671,1.00204824958646E-005,0.0020433638,0.0020069437,0.9873368395
img_00446.jpg,0.9342084005,0.0073163505,0.0023249617,0.0040286776,1.00318496224992E-005,0.0170231585,0.0024477755,0.0326406437
img_00469.jpg,0.9033657092,0.0113576947,0.003029539,0.0063802524,1.00308684267363E-005,0.0110913794,0.0030036351,0.0617617594
img_00473.jpg,0.9594922361,0.0083940215,0.0024640017,0.0028460996,0.000010043,0.002944554,0.0022178436,0.0216312004
img_00483.jpg,0.9453844789,0.0363155989,0.002049845,0.0022325196,1.00283451810125E-005,0.0030027296,0.0022091167,0.008795683
img_00484.jpg,0.1376541338,0.0563882398,0.0045109603,0.0119470237,1.00231960512941E-005,0.0069145233,0.0031644477,0.7794106482
img_00486.jpg,0.9186856286,0.0317319017,0.0186510705,0.0103374002,1.00651925787107E-005,0.0039707529,0.0049422018,0.0116709791
img_00487.jpg,0.008963139,0.0060859915,0.0024445735,0.0048886431,0.9674220136,0.0022013939,0.002118066,0.0058761794
img_00493.jpg,0.003173934,0.0007555456,0.0011511545,0.0006778172,0.9887485328,0.0034851777,0.0010953702,0.000912468
img_00518.jpg,0.8163912093,0.029693389,0.0030918743,0.0057854685,1.01171254651583E-005,0.005497938,0.0026507488,0.136879255
img_00533.jpg,0.4297449731,0.0132034727,0.002562166,0.0030078231,1.00928666992445E-005,0.0156149035,0.0105154822,0.5253410866
img_00538.jpg,0.7798753794,0.0737462398,0.0025498394,0.0023951326,1.00242066486626E-005,0.0099133068,0.0023726707,0.1291374071
img_00543.jpg,0.9806774658,0.0055059677,0.0021444085,0.0029000059,1.00575098052225E-005,0.0023151881,0.0020639835,0.0043829229
img_00550.jpg,0.1573368637,0.0564572646,0.015436153,0.0037816165,4.22753897168338E-006,0.7537162079,0.0017845109,0.0114831558
img_00551.jpg,0.8629985838,0.013591404,0.0061938404,0.0049393232,1.00284321438415E-005,0.0600959616,0.0059430585,0.0462278
img_00564.jpg,0.004466724,0.0017784228,0.0020978051,0.0023400165,0.9821321777,0.0031453165,0.0011551417,0.0028843956
img_00575.jpg,0.7579024245,0.0114828684,0.0027115187,0.0025233021,0.000010029,0.0285661077,0.006784491,0.1900192587
img_00582.jpg,0.9101109407,0.0291624555,0.0042978546,0.0032363226,1.01575489251354E-005,0.0393847285,0.0029639243,0.0108336162
img_00584.jpg,0.9440827532,0.0030419721,0.0063949767,0.0039524856,1.02167220956087E-005,0.030367956,0.0035877332,0.0085619065
img_00587.jpg,0.0761994146,0.0145853591,0.0024840142,0.0019140729,1.00216393816634E-005,0.0175838186,0.0068482017,0.8803750972
img_00590.jpg,0.0882872711,0.0708021856,0.0070981715,0.002382969,1.0025711297231E-005,0.0086360817,0.0144117471,0.8083715483
img_00591.jpg,0.0634245994,0.0061166991,0.0025881805,0.0033694568,1.00685781674543E-005,0.0188009099,0.0035641709,0.9021259149
img_00598.jpg,0.9435496387,0.0196251455,0.0030066275,0.0093238975,1.00286906591451E-005,0.0132459942,0.0030297375,0.0082089304
img_00599.jpg,0.7736402174,0.0153904402,0.005890819,0.0029104648,1.00367723744216E-005,0.0052258402,0.0296841395,0.1672480422
img_00612.jpg,0.9055232952,0.0047890627,0.0026699081,0.0022950102,1.00427161185746E-005,0.0572233838,0.0098106272,0.0176786701
img_00618.jpg,0.7295927227,0.0614985781,0.0321174085,0.0223973551,0.0635076749,0.0127156422,0.0205354746,0.0576351439
img_00620.jpg,0.8515203326,0.030506492,0.0513877015,0.0031107495,1.01524269563976E-005,0.0201972751,0.0033467309,0.039920566
img_00642.jpg,0.0026070795,0.0011089489,0.0003446447,0.9948912079,9.97218999510772E-007,0.0004223084,0.0002024766,0.0004223367
img_00646.jpg,0.0136853151,0.0085667138,0.0050866824,0.0023436179,1.003363763468E-005,0.0037529193,0.0041626819,0.9623920358
img_00648.jpg,0.980893877,0.0048344459,0.0021717503,0.0031684705,0.000010058,0.0023171489,0.0020731094,0.0045311399
img_00650.jpg,0.0186309589,0.0009737117,0.0004422019,0.0004027663,9.86195686806665E-007,0.9654696893,0.0119060497,0.0021736361
img_00654.jpg,0.7727883956,0.028178017,0.0304185279,0.010826303,0.0261663949,0.0469220357,0.0164338544,0.0682664716
img_00664.jpg,0.9380136205,0.0195521612,0.0021580694,0.0020747617,1.00233027300011E-005,0.0047990174,0.0031166746,0.0302756719
img_00667.jpg,0.0006982868,0.0006688341,0.0007073672,0.0006659412,0.9948936656,0.0006833334,0.0006675867,0.0010149851
img_00676.jpg,0.0007076389,0.0008609766,0.0008409915,0.0006725326,0.9922385071,0.0007893807,0.0007480738,0.0031418987
img_00697.jpg,0.002962627,0.0037020808,0.0031213413,0.002123063,1.00372645304657E-005,0.0020893535,0.0028993666,0.9830921307
img_00708.jpg,0.7677528254,0.0349569119,0.0045527495,0.0057996557,1.00433721495129E-005,0.0997735116,0.0316043244,0.0555499782
img_00716.jpg,0.0096563054,0.0089051976,0.0011021934,0.0003450838,9.74805234898528E-007,0.9602544075,0.0015346033,0.0182012341
img_00717.jpg,0.6398177355,0.2243096284,0.0034252533,0.0054053356,1.00267648526118E-005,0.1129330247,0.0063851287,0.007713867
img_00718.jpg,0.9078205901,0.0028104492,0.0029097722,0.0037539388,1.00263818633121E-005,0.017422747,0.0021927459,0.0630797303
img_00723.jpg,0.0143766325,0.0018972538,0.0008252692,0.0007561039,0.9758457457,0.0018927342,0.0020383657,0.0023678951
img_00724.jpg,0.0551593181,0.003032625,0.0037617021,0.0028199368,1.00750842538511E-005,0.013905939,0.3176015443,0.6037088596
img_00726.jpg,0.9810584892,0.006122068,0.002001569,0.0020125645,1.0020929495564E-005,0.0031645339,0.0023000385,0.0033307159
img_00729.jpg,0.905338246,0.0385198228,0.0043030504,0.0025749754,1.09502681927107E-005,0.0087744329,0.007960731,0.0325177911
img_00730.jpg,0.0151944926,0.0044751265,0.0024231647,0.002058053,0.000010021,0.0036098343,0.0059690684,0.9662602396
img_00757.jpg,0.8852068715,0.0144128429,0.0346103323,0.0114506787,1.0102301590628E-005,0.0332839281,0.0039248263,0.0171004178
img_00760.jpg,0.0054781004,0.0005544574,0.0002447564,0.9926602837,9.94882639147071E-007,0.0004140058,0.0002293297,0.0004180717
img_00763.jpg,0.0007450562,0.0006823962,0.0009173364,0.0006640134,0.9941546948,0.0011886536,0.0006777345,0.0009701149
img_00764.jpg,0.0045579493,0.0056153079,0.0049174419,0.001628263,1.00182975121797E-005,0.001745589,0.0015955183,0.9799299122
img_00765.jpg,0.0587636744,0.4748456498,0.0031054343,0.0188140676,1.00570603352584E-005,0.141581774,0.0117047414,0.2911746015
img_00772.jpg,0.0590001487,0.0096325169,0.3780173931,0.002135878,1.0082443573244E-005,0.2236790602,0.0055843263,0.3219405942
img_00773.jpg,0.7779197603,0.1039162854,0.0226398324,0.0093403539,0.0087528754,0.0603630156,0.0082930262,0.0087748509
img_00777.jpg,0.4608184192,0.020122045,0.00267023,0.0016483004,6.92007384854565E-006,0.5075170044,0.0053562894,0.0018607916
img_00780.jpg,0.0102582807,0.0035313378,0.0053936265,0.0021930484,0.000010077,0.020489444,0.012390673,0.9457335126
img_00798.jpg,0.9076871404,0.0398413254,0.0036654544,0.0299424667,1.00458355528879E-005,0.0059702305,0.0030301712,0.0098531655
img_00808.jpg,0.8574808528,0.1077398907,0.0024307816,0.0023519779,1.00570537710497E-005,0.0070932882,0.0022658955,0.0206272562
img_00816.jpg,0.9491639457,0.0082735981,0.0021356545,0.0021497661,1.00347903173577E-005,0.0036589718,0.0039135572,0.0306944719
img_00828.jpg,0.0009993739,0.0006969786,0.0046308012,0.0006704994,0.9903314798,0.0009587556,0.000685869,0.0010262426
img_00833.jpg,0.7612786132,0.0230562307,0.0049172864,0.00457996,1.00471828177496E-005,0.0865447771,0.0354459784,0.0841671071
img_00837.jpg,0.807782069,0.1170557156,0.0032055338,0.0028218006,1.00934144450688E-005,0.0611214892,0.0023113478,0.0056919507
img_00855.jpg,0.8661994833,0.0296538498,0.0057454219,0.0027056362,1.02752416947601E-005,0.0475894474,0.0072361758,0.0408597103
img_00857.jpg,0.973158577,0.009795711,0.0020673422,0.0020329892,1.00384466734289E-005,0.005991888,0.0021894268,0.0047540272
img_00858.jpg,0.9513736704,0.005523795,0.0022859365,0.0022143161,1.01214353166828E-005,0.0120365347,0.004030182,0.0225254439
img_00865.jpg,0.9086853182,0.0559598785,0.0023239187,0.0029022992,1.0029231593244E-005,0.0174167021,0.00314795,0.009553904
img_00876.jpg,0.0006848714,0.0006763452,0.0007059658,0.0006691136,0.9935874085,0.0008022785,0.0007368459,0.002137171
img_00889.jpg,0.0691955664,0.0235959936,0.1547967495,0.0074105276,0.1358234847,0.0296042308,0.0240832191,0.5554902283
img_00894.jpg,0.7306712305,0.0123594902,0.0128159559,0.0162787463,0.1579479804,0.0135493842,0.0088896603,0.0474875523
img_00902.jpg,0.0039491123,0.0028033148,0.0016617724,0.0018156015,1.00533583338085E-005,0.003905114,0.9815558374,0.0042991942
img_00914.jpg,0.0024623211,0.0024726259,0.0020213611,0.0019874509,1.00208789683798E-005,0.0019913391,0.0019936297,0.9870612514
img_00921.jpg,0.8210894847,0.0044655573,0.0042997077,0.0024801194,1.00651241475558E-005,0.0638311411,0.0513114001,0.0525125247
img_00927.jpg,0.0797410788,0.0585452511,0.005155723,0.0026147374,1.00269197663865E-005,0.0099983915,0.0157462652,0.8281885262
img_00943.jpg,0.9197921988,0.0589688108,0.0021091292,0.0024907714,1.0028589404733E-005,0.0027245676,0.002335562,0.0115689316
img_00948.jpg,0.4068238572,0.0113875187,0.0134912266,0.0070447528,0.4696776947,0.0306583286,0.0133288933,0.0475877281
img_00950.jpg,0.002471312,0.0009592282,0.0014138287,0.0007157214,0.9906555674,0.0012697122,0.0010697395,0.0014448905
img_00959.jpg,0.8732677107,0.0107278238,0.0053227071,0.0037785594,0.0548463323,0.0132398377,0.0087318668,0.0300851623
img_00962.jpg,0.1015199161,0.0069144715,0.0055275786,0.0021386657,1.02058813821733E-005,0.0090723419,0.0138934166,0.8609234037
img_00964.jpg,0.001816824,0.0048914004,0.9783530708,0.0017515199,1.00166352737038E-005,0.0018033541,0.0017266563,0.0096471577
img_00966.jpg,0.7213814599,0.0104767782,0.009609653,0.0072652527,0.1342865406,0.0396392877,0.0078233831,0.0695176447
img_00974.jpg,0.9078433078,0.0122854968,0.0034089472,0.0027366572,1.0021678056484E-005,0.0237778177,0.0022154447,0.0477223069
img_00979.jpg,0.0067770001,0.0061579314,0.0103438314,0.0017289295,1.00535300374863E-005,0.0035845515,0.0031180322,0.9682796704
img_00982.jpg,0.517010994,0.3048127265,0.034582182,0.0188803082,0.0212501777,0.0364061516,0.0164495669,0.0506078931
img_00985.jpg,0.7747885808,0.0263798432,0.00351411,0.0033427352,1.00448419927273E-005,0.032172217,0.0137011274,0.1460913415
img_00999.jpg,0.769343497,0.0336154736,0.0026732125,0.0028911772,1.00260733403771E-005,0.0130292624,0.0442707539,0.1341665974
img_01022.jpg,0.9544411507,0.0046258245,0.0028437491,0.0037549622,1.01265618985982E-005,0.0238961673,0.002479299,0.0079487207
img_01031.jpg,0.8029295829,0.0039961828,0.0063187535,0.002394771,1.00320558332524E-005,0.1752377532,0.0051602382,0.0039526863
img_01035.jpg,0.4559464806,0.016081832,0.0028043095,0.0017089291,6.91522374121356E-006,0.516283522,0.0053845206,0.001783491
img_01043.jpg,0.0096974393,0.0010762491,0.0013715356,0.0007049103,0.9728481314,0.0036312286,0.0086596392,0.0020108665
img_01058.jpg,0.935578484,0.0083868577,0.0038246342,0.002602914,0.000010377,0.0055543783,0.0028736693,0.0411686855
img_01059.jpg,0.0339711138,0.0118494664,0.0025027724,0.0025876314,1.00325037267026E-005,0.0269385307,0.0072003526,0.9149401003
img_01090.jpg,0.0012316843,0.0022506852,0.0017409795,0.0006843229,0.9910223634,0.0007804912,0.0011953167,0.0010941567
img_01102.jpg,0.2255031544,0.5699457541,0.0032471065,0.0384646532,1.00477418707909E-005,0.0048884565,0.0025195586,0.155421269
img_01103.jpg,0.0199529243,0.0336683661,0.0046288051,0.0053975384,1.00721118579409E-005,0.0032309454,0.0093391874,0.9237721613
img_01116.jpg,0.8162717962,0.0869990938,0.0068565469,0.0118449596,1.00248904363028E-005,0.0509962646,0.0027845714,0.0242367426
img_01134.jpg,0.8853797031,0.013177602,0.0065086354,0.0050636291,0.000010029,0.0360353345,0.0046483925,0.0491766743
img_01142.jpg,0.6544553106,0.0288941331,0.0432690425,0.0111487074,0.228254463,0.0128029482,0.0076544062,0.013520989
img_01168.jpg,0.006271349,0.007745145,0.0010386548,0.0024552309,0.0017144128,0.9659978195,0.0048380624,0.0099393256
img_01171.jpg,0.0007923766,0.00068803,0.0007532813,0.0006653012,0.9945228666,0.0007505149,0.0006681534,0.001159476
img_01177.jpg,0.7749761968,0.0468858873,0.0277525545,0.0102855916,0.0492141641,0.0381001174,0.019558918,0.0332265703
img_01179.jpg,0.9732752322,0.0038119253,0.0027155183,0.0031185347,1.00288146644791E-005,0.0124527447,0.0021432177,0.0024727982
img_01188.jpg,0.0753596808,0.3871951004,0.0039553761,0.0165590754,1.00915678846402E-005,0.2153631384,0.0122018988,0.2893556384
img_01198.jpg,0.3269939252,0.0271231867,0.0123677959,0.0080168624,0.4220149388,0.0138091787,0.1278732201,0.0618008922
img_01204.jpg,0.0006771672,0.0006802866,0.0007014001,0.0006640371,0.9948055325,0.000671835,0.0006760209,0.0011237207
img_01208.jpg,0.0035101777,0.0008976242,0.0010978522,0.0007608183,0.989929627,0.0015367952,0.0010755834,0.0011915219
img_01211.jpg,0.9398611615,0.0456933243,0.0021770104,0.0030126974,1.00506076839561E-005,0.0023249987,0.0020835192,0.0048372379
img_01213.jpg,0.8707988744,0.0772263226,0.0026135834,0.0052177301,1.00421220749924E-005,0.0138580961,0.0022741571,0.0280011941
img_01222.jpg,0.7628816607,0.0821186748,0.0042188413,0.0270549153,1.00522509050307E-005,0.0198063259,0.0075689706,0.0963405591
img_01224.jpg,0.0167390217,0.0159751566,0.1780528507,0.0039192884,1.00246239276116E-005,0.0033966811,0.0037965537,0.7781104233
img_01237.jpg,0.0149127891,0.0014430299,0.0009097757,0.000511991,0.9701633137,0.0021975927,0.0007927847,0.0090687231
img_01249.jpg,0.0135163348,0.0041715094,0.0028294793,0.0010720073,0.971593889,0.0033375475,0.0010119201,0.0024673126
img_01253.jpg,0.0030981796,0.0020218267,0.0019976874,0.0019877757,1.00203918763793E-005,0.0019873963,0.001988109,0.9869090049
img_01286.jpg,0.1076309344,0.0079132567,0.0026846044,0.0029477038,1.01111854666966E-005,0.0062231521,0.0023118132,0.8702784242
img_01289.jpg,0.0404754368,0.0251911641,0.0022897944,0.0028879333,1.00354969890521E-005,0.0228181646,0.0080000919,0.8983273794
img_01325.jpg,0.0106830501,0.0027206577,0.0013674505,0.0007680065,0.9783825515,0.000891988,0.002228029,0.0029582668
img_01328.jpg,0.9231840219,0.0524377674,0.0021689813,0.0032514154,1.00320564767425E-005,0.0059119527,0.0020569421,0.0109788871
img_01366.jpg,0.2226276281,0.0097872824,0.0081862153,0.0091377547,4.18209298010525E-006,0.7408756494,0.0016392215,0.0077420666
img_01371.jpg,0.9657073323,0.0039399455,0.0025290226,0.0021611626,1.02020751118475E-005,0.0032002597,0.0025709495,0.0198811256
img_01373.jpg,0.0041965778,0.0009198148,0.0029016081,0.0007313181,0.972670016,0.0168962252,0.0006982397,0.0009862004
img_01377.jpg,0.0078688591,0.0032176563,0.0010423374,0.000686407,0.9791602076,0.0061274745,0.0008129559,0.0010841022
img_01379.jpg,0.887740466,0.0189272963,0.020254403,0.0042362604,1.00405694561433E-005,0.0355571311,0.0027408945,0.030533508
img_01384.jpg,0.1598264244,0.026818146,0.0153457624,0.0042654812,4.20207340197198E-006,0.7628367012,0.0015466698,0.0293566128
img_01388.jpg,0.9142158084,0.0496646651,0.0023028232,0.0021334112,0.000010086,0.0220633548,0.0023162535,0.0072935978
img_01392.jpg,0.0031182475,0.0106704966,0.9293384857,0.002272971,1.00464509560842E-005,0.0024697892,0.0027192142,0.0494007495
img_01399.jpg,0.007655756,0.9143474536,0.0059183644,0.0018336193,0.000010043,0.0156413706,0.002389752,0.0522036411
img_01404.jpg,0.9514633382,0.006758329,0.0021629905,0.0043501086,1.00242301554449E-005,0.0100327285,0.0020531354,0.0231693456
img_01405.jpg,0.8602320683,0.0133905564,0.0033497635,0.0041306516,1.00537992053214E-005,0.1137023228,0.0023967084,0.0027878752
img_01413.jpg,0.9822849789,0.0033191525,0.0021624058,0.0025521289,1.00669113886701E-005,0.0046160926,0.0022948469,0.0027603275
img_01426.jpg,0.064037867,0.1705784369,0.0020830969,0.0017105157,1.00352681183647E-005,0.0049282416,0.6974405379,0.0592112686
img_01431.jpg,0.0041242222,0.0007040811,0.0002714091,0.9936981965,9.96163757502877E-007,0.0004872961,0.0002414163,0.0004723826
img_01441.jpg,0.0035608944,0.0023921972,0.0021112491,0.002015538,1.00227147960512E-005,0.0021846063,0.0023027641,0.9854227282
img_01444.jpg,0.2484654399,0.0046904395,0.0019019098,0.0027439671,1.0032371566613E-005,0.009542086,0.0223288582,0.7103172671
img_01490.jpg,0.0086357385,0.0058613227,0.0239096104,0.0022227911,1.00363826746728E-005,0.0028452381,0.0022718936,0.9542433691
img_01495.jpg,0.6723238372,0.0271988675,0.0034533978,0.0028477431,1.00288865060854E-005,0.0107995171,0.0025789848,0.2807876235
img_01505.jpg,0.0010596044,0.0007113169,0.0008283942,0.0006957907,0.9942459057,0.0007216737,0.0007430709,0.0009942436
img_01511.jpg,0.9033714073,0.022308209,0.0486363203,0.003316321,1.00391313046133E-005,0.0112903022,0.0033616732,0.0077057278
img_01519.jpg,0.3486705469,0.0451812911,0.005014595,0.0070992766,1.00698131872766E-005,0.1818245906,0.0900994334,0.3221001966
img_01530.jpg,0.9590859383,0.0162984742,0.0022078057,0.00277835,1.00655317325748E-005,0.0031080083,0.0022603871,0.0142509708
img_01537.jpg,0.8422278053,0.0160336403,0.0338709925,0.002190494,1.01759372528542E-005,0.0560659483,0.0076522555,0.0419486882
img_01538.jpg,0.896511287,0.0341406922,0.0047808224,0.0024266441,1.00496989292752E-005,0.0489761268,0.0024932557,0.0106611222
img_01541.jpg,0.0009871375,0.0007075457,0.0069710812,0.0006599507,0.9873802929,0.00181863,0.0006738276,0.0008015344
img_01543.jpg,0.9637614495,0.0037953569,0.0020479189,0.0022774892,1.00615627842243E-005,0.002398786,0.0021544338,0.023554504
img_01548.jpg,0.9542465735,0.0034233648,0.0030282778,0.0020990633,1.00698324789848E-005,0.0250682008,0.0040473864,0.0080770634
img_01552.jpg,0.9661927663,0.002292803,0.0020112412,0.0020032573,1.00210867336203E-005,0.0222348504,0.0020223333,0.0032327274
img_01561.jpg,0.0075690204,0.0012148613,0.0025439222,0.0009145829,0.982770521,0.0012327311,0.001623007,0.0021313541
img_01562.jpg,0.786978381,0.0086206343,0.0036836034,0.0027303245,1.00286409948266E-005,0.012925112,0.0524681376,0.1325837786
img_01571.jpg,0.9535306233,0.027812474,0.0020608128,0.0021247891,1.00244251050766E-005,0.002167679,0.003237545,0.0090560525
img_01593.jpg,0.636099579,0.1399227984,0.0051070702,0.0035271237,1.00413744035406E-005,0.0289388956,0.0143244942,0.1720699976
img_01595.jpg,0.0045668976,0.003709792,0.0046021328,0.0010877052,0.9744544775,0.0011430165,0.0010614606,0.0093745177
img_01616.jpg,0.8570794914,0.1089474578,0.0024546478,0.0027111815,1.00467285144581E-005,0.0045921329,0.0031403695,0.0210646725
img_01618.jpg,0.8839208909,0.0053365061,0.002486856,0.0027686671,1.0373693955064E-005,0.0831017558,0.0160777828,0.0062971677
img_01627.jpg,0.9015051038,0.0500989923,0.0020959002,0.002327126,1.00213138207988E-005,0.0314543343,0.0026592307,0.0098492913
img_01632.jpg,0.7942405286,0.0125133842,0.015771665,0.0072806273,0.1127244874,0.0292087893,0.007779873,0.0204806452
