image,Fish,NoF
img_03238.jpg,0.990000009537,0.00999999977648
img_06238.jpg,0.538432002068,0.461567997932
img_06285.jpg,0.96412563324,0.0358743742108
img_06076.jpg,0.960881650448,0.039118334651
img_03677.jpg,0.990000009537,0.00999999977648
img_04250.jpg,0.00999999977648,0.990000009537
img_04719.jpg,0.343673557043,0.656326413155
img_00828.jpg,0.00999999977648,0.990000009537
img_03670.jpg,0.944992423058,0.0550076104701
img_01984.jpg,0.990000009537,0.00999999977648
img_03324.jpg,0.990000009537,0.00999999977648
img_03992.jpg,0.990000009537,0.00999999977648
img_07103.jpg,0.990000009537,0.00999999977648
img_05328.jpg,0.990000009537,0.00999999977648
img_01724.jpg,0.990000009537,0.00999999977648
img_04479.jpg,0.979866802692,0.0201331675053
img_06506.jpg,0.911782383919,0.0882176160812
img_03446.jpg,0.990000009537,0.00999999977648
img_01134.jpg,0.990000009537,0.00999999977648
img_05084.jpg,0.990000009537,0.00999999977648
img_04004.jpg,0.990000009537,0.00999999977648
img_06469.jpg,0.990000009537,0.00999999977648
img_00780.jpg,0.990000009537,0.00999999977648
img_05958.jpg,0.990000009537,0.00999999977648
img_05953.jpg,0.990000009537,0.00999999977648
img_03924.jpg,0.00999999977648,0.990000009537
img_07426.jpg,0.990000009537,0.00999999977648
img_01888.jpg,0.990000009537,0.00999999977648
img_02077.jpg,0.990000009537,0.00999999977648
img_02636.jpg,0.990000009537,0.00999999977648
img_04696.jpg,0.990000009537,0.00999999977648
img_05359.jpg,0.981131970882,0.0188680067658
img_01825.jpg,0.847965657711,0.152034342289
img_01669.jpg,0.990000009537,0.00999999977648
img_04204.jpg,0.987540721893,0.0124592995271
img_01059.jpg,0.990000009537,0.00999999977648
img_03080.jpg,0.990000009537,0.00999999977648
img_02281.jpg,0.990000009537,0.00999999977648
img_04532.jpg,0.990000009537,0.00999999977648
img_05137.jpg,0.990000009537,0.00999999977648
img_06426.jpg,0.990000009537,0.00999999977648
img_07319.jpg,0.987912297249,0.0120876757428
img_05790.jpg,0.990000009537,0.00999999977648
img_02119.jpg,0.990000009537,0.00999999977648
img_03439.jpg,0.990000009537,0.00999999977648
img_01647.jpg,0.247747540474,0.752252459526
img_07187.jpg,0.990000009537,0.00999999977648
img_02808.jpg,0.990000009537,0.00999999977648
img_05568.jpg,0.990000009537,0.00999999977648
img_01213.jpg,0.990000009537,0.00999999977648
img_04261.jpg,0.990000009537,0.00999999977648
img_05210.jpg,0.990000009537,0.00999999977648
img_02977.jpg,0.990000009537,0.00999999977648
img_05719.jpg,0.990000009537,0.00999999977648
img_00109.jpg,0.990000009537,0.00999999977648
img_00376.jpg,0.990000009537,0.00999999977648
img_06067.jpg,0.990000009537,0.00999999977648
img_04559.jpg,0.989259243011,0.0107407858595
img_02560.jpg,0.00999999977648,0.990000009537
img_06870.jpg,0.990000009537,0.00999999977648
img_01426.jpg,0.990000009537,0.00999999977648
img_06273.jpg,0.990000009537,0.00999999977648
img_04603.jpg,0.957656025887,0.0423439741135
img_06037.jpg,0.990000009537,0.00999999977648
img_05016.jpg,0.990000009537,0.00999999977648
img_05835.jpg,0.990000009537,0.00999999977648
img_04044.jpg,0.990000009537,0.00999999977648
img_02400.jpg,0.990000009537,0.00999999977648
img_01618.jpg,0.990000009537,0.00999999977648
img_02889.jpg,0.990000009537,0.00999999977648
img_05015.jpg,0.990000009537,0.00999999977648
img_04511.jpg,0.803054988384,0.196945026517
img_03228.jpg,0.990000009537,0.00999999977648
img_05445.jpg,0.990000009537,0.00999999977648
img_01548.jpg,0.990000009537,0.00999999977648
img_01388.jpg,0.895333766937,0.10466620326
img_04750.jpg,0.374752610922,0.62524741888
img_03886.jpg,0.978324651718,0.0216753445566
img_00927.jpg,0.990000009537,0.00999999977648
img_05623.jpg,0.98109805584,0.018901951611
img_03260.jpg,0.990000009537,0.00999999977648
img_05434.jpg,0.0351422503591,0.964857757092
img_03297.jpg,0.990000009537,0.00999999977648
img_00772.jpg,0.990000009537,0.00999999977648
img_00232.jpg,0.98597663641,0.0140234027058
img_06860.jpg,0.300509154797,0.699490845203
img_06845.jpg,0.990000009537,0.00999999977648
img_05857.jpg,0.990000009537,0.00999999977648
img_03082.jpg,0.990000009537,0.00999999977648
img_01495.jpg,0.990000009537,0.00999999977648
img_05657.jpg,0.990000009537,0.00999999977648
img_00697.jpg,0.990000009537,0.00999999977648
img_03867.jpg,0.00999999977648,0.990000009537
img_01490.jpg,0.990000009537,0.00999999977648
img_06137.jpg,0.990000009537,0.00999999977648
img_05558.jpg,0.990000009537,0.00999999977648
img_00914.jpg,0.990000009537,0.00999999977648
img_01325.jpg,0.170558810234,0.829441249371
img_04037.jpg,0.990000009537,0.00999999977648
img_04671.jpg,0.990000009537,0.00999999977648
img_04879.jpg,0.990000009537,0.00999999977648
img_07278.jpg,0.990000009537,0.00999999977648
img_00398.jpg,0.990000009537,0.00999999977648
img_04015.jpg,0.990000009537,0.00999999977648
img_06371.jpg,0.990000009537,0.00999999977648
img_04408.jpg,0.990000009537,0.00999999977648
img_06475.jpg,0.978112339973,0.0218876339495
img_04949.jpg,0.990000009537,0.00999999977648
img_07893.jpg,0.990000009537,0.00999999977648
img_00196.jpg,0.0299346391112,0.970065355301
img_07183.jpg,0.990000009537,0.00999999977648
img_03370.jpg,0.990000009537,0.00999999977648
img_07330.jpg,0.990000009537,0.00999999977648
img_07149.jpg,0.990000009537,0.00999999977648
img_05950.jpg,0.990000009537,0.00999999977648
img_03014.jpg,0.00999999977648,0.990000009537
img_00858.jpg,0.990000009537,0.00999999977648
img_03502.jpg,0.983645677567,0.016354303807
img_03896.jpg,0.990000009537,0.00999999977648
img_01930.jpg,0.990000009537,0.00999999977648
img_03283.jpg,0.990000009537,0.00999999977648
img_00889.jpg,0.990000009537,0.00999999977648
img_01441.jpg,0.990000009537,0.00999999977648
img_07906.jpg,0.990000009537,0.00999999977648
img_02911.jpg,0.990000009537,0.00999999977648
img_01328.jpg,0.990000009537,0.00999999977648
img_04240.jpg,0.990000009537,0.00999999977648
img_04814.jpg,0.990000009537,0.00999999977648
img_01179.jpg,0.987954139709,0.0120458323509
img_05087.jpg,0.990000009537,0.00999999977648
img_00171.jpg,0.965962946415,0.0340370796621
img_05068.jpg,0.990000009537,0.00999999977648
img_06616.jpg,0.981639027596,0.0183609481901
img_05721.jpg,0.990000009537,0.00999999977648
img_00518.jpg,0.776953816414,0.223046213388
img_04369.jpg,0.990000009537,0.00999999977648
img_00974.jpg,0.990000009537,0.00999999977648
img_00040.jpg,0.981922447681,0.018077576533
img_00103.jpg,0.990000009537,0.00999999977648
img_05927.jpg,0.982959866524,0.0170401167125
img_01687.jpg,0.990000009537,0.00999999977648
img_05038.jpg,0.990000009537,0.00999999977648
img_07895.jpg,0.990000009537,0.00999999977648
img_07199.jpg,0.109929516912,0.89007049799
img_05276.jpg,0.00999999977648,0.990000009537
img_04386.jpg,0.985748171806,0.0142518430948
img_06455.jpg,0.990000009537,0.00999999977648
img_06571.jpg,0.990000009537,0.00999999977648
img_00383.jpg,0.990000009537,0.00999999977648
img_07717.jpg,0.990000009537,0.00999999977648
img_02305.jpg,0.990000009537,0.00999999977648
img_05520.jpg,0.982432544231,0.0175674837083
img_06547.jpg,0.948073089123,0.051926933229
img_06559.jpg,0.488541930914,0.511458039284
img_04629.jpg,0.927276909351,0.0727231130004
img_07409.jpg,0.98975789547,0.0102420477197
img_06681.jpg,0.990000009537,0.00999999977648
img_00642.jpg,0.990000009537,0.00999999977648
img_00950.jpg,0.00999999977648,0.990000009537
img_05264.jpg,0.990000009537,0.00999999977648
img_05085.jpg,0.990000009537,0.00999999977648
img_06042.jpg,0.990000009537,0.00999999977648
img_03847.jpg,0.990000009537,0.00999999977648
img_06332.jpg,0.990000009537,0.00999999977648
img_00018.jpg,0.990000009537,0.00999999977648
img_02607.jpg,0.673267126083,0.326732873917
img_06986.jpg,0.990000009537,0.00999999977648
img_02648.jpg,0.990000009537,0.00999999977648
img_06800.jpg,0.0425094366074,0.957490563393
img_05508.jpg,0.990000009537,0.00999999977648
img_00484.jpg,0.990000009537,0.00999999977648
img_05979.jpg,0.870806515217,0.129193469882
img_05595.jpg,0.990000009537,0.00999999977648
img_02666.jpg,0.984192728996,0.0158072933555
img_00620.jpg,0.990000009537,0.00999999977648
img_06165.jpg,0.990000009537,0.00999999977648
img_01377.jpg,0.00999999977648,0.990000009537
img_00380.jpg,0.990000009537,0.00999999977648
img_07314.jpg,0.990000009537,0.00999999977648
img_04002.jpg,0.990000009537,0.00999999977648
img_00432.jpg,0.934837818146,0.0651621371508
img_02398.jpg,0.990000009537,0.00999999977648
img_00170.jpg,0.988874137402,0.0111258402467
img_04647.jpg,0.990000009537,0.00999999977648
img_03452.jpg,0.990000009537,0.00999999977648
img_02964.jpg,0.990000009537,0.00999999977648
img_01505.jpg,0.00999999977648,0.990000009537
img_00833.jpg,0.990000009537,0.00999999977648
img_02638.jpg,0.990000009537,0.00999999977648
img_00320.jpg,0.990000009537,0.00999999977648
img_01963.jpg,0.990000009537,0.00999999977648
img_06318.jpg,0.990000009537,0.00999999977648
img_07137.jpg,0.988424658775,0.0115753281862
img_07689.jpg,0.990000009537,0.00999999977648
img_04419.jpg,0.00999999977648,0.990000009537
img_06564.jpg,0.990000009537,0.00999999977648
img_07231.jpg,0.990000009537,0.00999999977648
img_02899.jpg,0.990000009537,0.00999999977648
img_03426.jpg,0.943122982979,0.0568770319223
img_03581.jpg,0.990000009537,0.00999999977648
img_02406.jpg,0.990000009537,0.00999999977648
img_04640.jpg,0.990000009537,0.00999999977648
img_07065.jpg,0.990000009537,0.00999999977648
img_06059.jpg,0.00999999977648,0.990000009537
img_01966.jpg,0.990000009537,0.00999999977648
img_04001.jpg,0.990000009537,0.00999999977648
img_03749.jpg,0.990000009537,0.00999999977648
img_07428.jpg,0.990000009537,0.00999999977648
img_04975.jpg,0.987322330475,0.0126776751131
img_03869.jpg,0.990000009537,0.00999999977648
img_05768.jpg,0.990000009537,0.00999999977648
img_03995.jpg,0.990000009537,0.00999999977648
img_02540.jpg,0.977653622627,0.0223464109004
img_06259.jpg,0.990000009537,0.00999999977648
img_03584.jpg,0.958572864532,0.0414271429181
img_07594.jpg,0.990000009537,0.00999999977648
img_01860.jpg,0.954044759274,0.0459552295506
img_07122.jpg,0.990000009537,0.00999999977648
img_04705.jpg,0.93743789196,0.0625621378422
img_05940.jpg,0.968998789787,0.031001240015
img_07543.jpg,0.00999999977648,0.990000009537
img_00959.jpg,0.981850802898,0.0181492380798
img_00726.jpg,0.990000009537,0.00999999977648
img_02789.jpg,0.414677709341,0.585322260857
img_06732.jpg,0.987662613392,0.0123374089599
img_03674.jpg,0.0240115821362,0.975988447666
img_03261.jpg,0.990000009537,0.00999999977648
img_06690.jpg,0.990000009537,0.00999999977648
img_05724.jpg,0.990000009537,0.00999999977648
img_04323.jpg,0.226567789912,0.773432195187
img_05030.jpg,0.990000009537,0.00999999977648
img_02372.jpg,0.00999999977648,0.990000009537
img_05882.jpg,0.990000009537,0.00999999977648
img_00590.jpg,0.990000009537,0.00999999977648
img_05440.jpg,0.990000009537,0.00999999977648
img_03931.jpg,0.538202524185,0.461797475815
img_06324.jpg,0.990000009537,0.00999999977648
img_04856.jpg,0.990000009537,0.00999999977648
img_04268.jpg,0.990000009537,0.00999999977648
img_05915.jpg,0.990000009537,0.00999999977648
img_04476.jpg,0.912865281105,0.0871347114444
img_04657.jpg,0.990000009537,0.00999999977648
img_02733.jpg,0.986499369144,0.0135006317869
img_05525.jpg,0.990000009537,0.00999999977648
img_07143.jpg,0.00999999977648,0.990000009537
img_06541.jpg,0.90588003397,0.0941199809313
img_02522.jpg,0.882501125336,0.117498874664
img_05775.jpg,0.990000009537,0.00999999977648
img_01058.jpg,0.990000009537,0.00999999977648
img_05682.jpg,0.990000009537,0.00999999977648
img_07179.jpg,0.00999999977648,0.990000009537
img_07505.jpg,0.981234192848,0.0187658518553
img_07304.jpg,0.990000009537,0.00999999977648
img_04247.jpg,0.990000009537,0.00999999977648
img_00664.jpg,0.990000009537,0.00999999977648
img_00446.jpg,0.990000009537,0.00999999977648
img_06614.jpg,0.990000009537,0.00999999977648
img_07678.jpg,0.94878077507,0.0512192100286
img_05516.jpg,0.990000009537,0.00999999977648
img_01022.jpg,0.858287811279,0.141712188721
img_00551.jpg,0.990000009537,0.00999999977648
img_05454.jpg,0.00999999977648,0.990000009537
img_03891.jpg,0.990000009537,0.00999999977648
img_06489.jpg,0.00999999977648,0.990000009537
img_01824.jpg,0.982375502586,0.0176244713366
img_07054.jpg,0.990000009537,0.00999999977648
img_00282.jpg,0.971677064896,0.0283229183406
img_03445.jpg,0.133963435888,0.866036534309
img_02687.jpg,0.990000009537,0.00999999977648
img_03945.jpg,0.982915103436,0.0170849021524
img_00311.jpg,0.990000009537,0.00999999977648
img_01874.jpg,0.990000009537,0.00999999977648
img_04563.jpg,0.967273712158,0.0327262319624
img_01646.jpg,0.990000009537,0.00999999977648
img_06955.jpg,0.990000009537,0.00999999977648
img_04375.jpg,0.00999999977648,0.990000009537
img_03355.jpg,0.990000009537,0.00999999977648
img_07084.jpg,0.990000009537,0.00999999977648
img_02739.jpg,0.990000009537,0.00999999977648
img_01031.jpg,0.988526463509,0.0114735132083
img_00469.jpg,0.990000009537,0.00999999977648
img_02943.jpg,0.990000009537,0.00999999977648
img_04061.jpg,0.990000009537,0.00999999977648
img_00724.jpg,0.990000009537,0.00999999977648
img_06294.jpg,0.990000009537,0.00999999977648
img_02956.jpg,0.990000009537,0.00999999977648
img_04675.jpg,0.990000009537,0.00999999977648
img_01404.jpg,0.986773967743,0.0132260285318
img_05186.jpg,0.990000009537,0.00999999977648
img_01847.jpg,0.990000009537,0.00999999977648
img_02837.jpg,0.990000009537,0.00999999977648
img_05479.jpg,0.990000009537,0.00999999977648
img_01538.jpg,0.990000009537,0.00999999977648
img_04129.jpg,0.990000009537,0.00999999977648
img_05222.jpg,0.979136586189,0.0208633840084
img_04811.jpg,0.990000009537,0.00999999977648
img_00865.jpg,0.990000009537,0.00999999977648
img_01102.jpg,0.990000009537,0.00999999977648
img_05253.jpg,0.990000009537,0.00999999977648
img_06101.jpg,0.990000009537,0.00999999977648
img_02771.jpg,0.990000009537,0.00999999977648
img_05828.jpg,0.986794650555,0.0132053429261
img_07079.jpg,0.00999999977648,0.990000009537
img_06144.jpg,0.301874965429,0.698125004768
img_00161.jpg,0.990000009537,0.00999999977648
img_07023.jpg,0.966578781605,0.0334212034941
img_04390.jpg,0.845445871353,0.154554098845
img_01995.jpg,0.990000009537,0.00999999977648
img_00483.jpg,0.990000009537,0.00999999977648
img_01781.jpg,0.0278632175177,0.972136795521
img_06346.jpg,0.980367302895,0.019632730633
img_02646.jpg,0.969813466072,0.0301865488291
img_07192.jpg,0.533231139183,0.466768890619
img_07659.jpg,0.990000009537,0.00999999977648
img_06555.jpg,0.990000009537,0.00999999977648
img_06832.jpg,0.990000009537,0.00999999977648
img_05612.jpg,0.990000009537,0.00999999977648
img_05922.jpg,0.990000009537,0.00999999977648
img_02307.jpg,0.964812278748,0.0351877324283
img_06210.jpg,0.990000009537,0.00999999977648
img_07448.jpg,0.990000009537,0.00999999977648
img_04712.jpg,0.983348488808,0.0166514962912
img_01208.jpg,0.00999999977648,0.990000009537
img_01168.jpg,0.990000009537,0.00999999977648
img_03078.jpg,0.990000009537,0.00999999977648
img_07621.jpg,0.990000009537,0.00999999977648
img_00718.jpg,0.990000009537,0.00999999977648
img_07420.jpg,0.990000009537,0.00999999977648
img_02838.jpg,0.990000009537,0.00999999977648
img_04921.jpg,0.985508084297,0.0144919343293
img_04752.jpg,0.990000009537,0.00999999977648
img_01249.jpg,0.171458855271,0.82854115963
img_07146.jpg,0.923174858093,0.0768251642585
img_07792.jpg,0.990000009537,0.00999999977648
img_00407.jpg,0.990000009537,0.00999999977648
img_05292.jpg,0.990000009537,0.00999999977648
img_00964.jpg,0.990000009537,0.00999999977648
img_02180.jpg,0.990000009537,0.00999999977648
img_00855.jpg,0.990000009537,0.00999999977648
img_01384.jpg,0.971228718758,0.0287712551653
img_02842.jpg,0.978335022926,0.0216649658978
img_03715.jpg,0.990000009537,0.00999999977648
img_00125.jpg,0.990000009537,0.00999999977648
img_06477.jpg,0.990000009537,0.00999999977648
img_07173.jpg,0.990000009537,0.00999999977648
img_01431.jpg,0.990000009537,0.00999999977648
img_03554.jpg,0.990000009537,0.00999999977648
img_07354.jpg,0.990000009537,0.00999999977648
img_04461.jpg,0.990000009537,0.00999999977648
img_05095.jpg,0.990000009537,0.00999999977648
img_00374.jpg,0.990000009537,0.00999999977648
img_07094.jpg,0.990000009537,0.00999999977648
img_07224.jpg,0.00999999977648,0.990000009537
img_00331.jpg,0.990000009537,0.00999999977648
img_04306.jpg,0.990000009537,0.00999999977648
img_04723.jpg,0.990000009537,0.00999999977648
img_04126.jpg,0.950840890408,0.0491591319442
img_03760.jpg,0.990000009537,0.00999999977648
img_00358.jpg,0.990000009537,0.00999999977648
img_00575.jpg,0.974201977253,0.0257980041206
img_01745.jpg,0.990000009537,0.00999999977648
img_02379.jpg,0.990000009537,0.00999999977648
img_04482.jpg,0.990000009537,0.00999999977648
img_02479.jpg,0.00999999977648,0.990000009537
img_04237.jpg,0.948380231857,0.0516197755933
img_07157.jpg,0.990000009537,0.00999999977648
img_06673.jpg,0.990000009537,0.00999999977648
img_03504.jpg,0.828802227974,0.17119781673
img_01918.jpg,0.990000009537,0.00999999977648
img_05539.jpg,0.990000009537,0.00999999977648
img_02834.jpg,0.990000009537,0.00999999977648
img_05864.jpg,0.990000009537,0.00999999977648
img_00141.jpg,0.990000009537,0.00999999977648
img_05548.jpg,0.990000009537,0.00999999977648
img_05059.jpg,0.00999999977648,0.990000009537
img_05471.jpg,0.990000009537,0.00999999977648
img_01035.jpg,0.990000009537,0.00999999977648
img_05475.jpg,0.00999999977648,0.990000009537
img_06756.jpg,0.990000009537,0.00999999977648
img_03805.jpg,0.990000009537,0.00999999977648
img_07051.jpg,0.990000009537,0.00999999977648
img_01413.jpg,0.962151050568,0.0378489010036
img_03866.jpg,0.990000009537,0.00999999977648
img_05672.jpg,0.990000009537,0.00999999977648
img_05718.jpg,0.990000009537,0.00999999977648
img_03454.jpg,0.468314051628,0.531685948372
img_07528.jpg,0.959809184074,0.0401908159256
img_07237.jpg,0.990000009537,0.00999999977648
img_00650.jpg,0.990000009537,0.00999999977648
img_00538.jpg,0.990000009537,0.00999999977648
img_01649.jpg,0.624096930027,0.375903129578
img_04422.jpg,0.990000009537,0.00999999977648
img_07062.jpg,0.00999999977648,0.990000009537
img_05916.jpg,0.831162154675,0.168837845325
img_05967.jpg,0.990000009537,0.00999999977648
img_00921.jpg,0.985276341438,0.0147236417979
img_06147.jpg,0.990000009537,0.00999999977648
img_03422.jpg,0.990000009537,0.00999999977648
img_07799.jpg,0.990000009537,0.00999999977648
img_05584.jpg,0.990000009537,0.00999999977648
img_05692.jpg,0.990000009537,0.00999999977648
img_07005.jpg,0.990000009537,0.00999999977648
img_06859.jpg,0.909556090832,0.0904439166188
img_06424.jpg,0.65233361721,0.34766638279
img_03627.jpg,0.990000009537,0.00999999977648
img_00473.jpg,0.990000009537,0.00999999977648
img_07270.jpg,0.00999999977648,0.990000009537
img_06103.jpg,0.0352395363152,0.964760482311
img_02076.jpg,0.990000009537,0.00999999977648
img_04478.jpg,0.990000009537,0.00999999977648
img_06272.jpg,0.00999999977648,0.990000009537
img_05805.jpg,0.990000009537,0.00999999977648
img_01399.jpg,0.990000009537,0.00999999977648
img_01090.jpg,0.316386580467,0.683613419533
img_02574.jpg,0.88158172369,0.118418261409
img_01561.jpg,0.00999999977648,0.990000009537
img_04036.jpg,0.990000009537,0.00999999977648
img_05192.jpg,0.990000009537,0.00999999977648
img_00584.jpg,0.752390265465,0.247609734535
img_00716.jpg,0.990000009537,0.00999999977648
img_04128.jpg,0.990000009537,0.00999999977648
img_06808.jpg,0.990000009537,0.00999999977648
img_00876.jpg,0.0402016341686,0.959798395634
img_03711.jpg,0.990000009537,0.00999999977648
img_04830.jpg,0.724849939346,0.275150060654
img_01976.jpg,0.990000009537,0.00999999977648
img_03801.jpg,0.990000009537,0.00999999977648
img_02074.jpg,0.990000009537,0.00999999977648
img_00053.jpg,0.990000009537,0.00999999977648
img_05439.jpg,0.990000009537,0.00999999977648
img_00550.jpg,0.971266627312,0.0287333652377
img_06608.jpg,0.990000009537,0.00999999977648
img_05743.jpg,0.9892821908,0.0107177989557
img_00667.jpg,0.00999999977648,0.990000009537
img_06798.jpg,0.990000009537,0.00999999977648
img_07160.jpg,0.00999999977648,0.990000009537
img_04271.jpg,0.00999999977648,0.990000009537
img_02890.jpg,0.990000009537,0.00999999977648
img_03809.jpg,0.990000009537,0.00999999977648
img_03169.jpg,0.990000009537,0.00999999977648
img_02416.jpg,0.986748933792,0.013251057826
img_05241.jpg,0.990000009537,0.00999999977648
img_05026.jpg,0.990000009537,0.00999999977648
img_06783.jpg,0.990000009537,0.00999999977648
img_05766.jpg,0.990000009537,0.00999999977648
img_04127.jpg,0.990000009537,0.00999999977648
img_04562.jpg,0.990000009537,0.00999999977648
img_06939.jpg,0.990000009537,0.00999999977648
img_06684.jpg,0.990000009537,0.00999999977648
img_06936.jpg,0.990000009537,0.00999999977648
img_06611.jpg,0.990000009537,0.00999999977648
img_03946.jpg,0.990000009537,0.00999999977648
img_00587.jpg,0.990000009537,0.00999999977648
img_04624.jpg,0.990000009537,0.00999999977648
img_05055.jpg,0.990000009537,0.00999999977648
img_01673.jpg,0.971985638142,0.0280143842101
img_06189.jpg,0.990000009537,0.00999999977648
img_05731.jpg,0.00999999977648,0.990000009537
img_05673.jpg,0.990000009537,0.00999999977648
img_01177.jpg,0.990000009537,0.00999999977648
img_05948.jpg,0.987587332726,0.0124126886949
img_05209.jpg,0.990000009537,0.00999999977648
img_04266.jpg,0.990000009537,0.00999999977648
img_03475.jpg,0.00999999977648,0.990000009537
img_03087.jpg,0.00999999977648,0.990000009537
img_07872.jpg,0.936076402664,0.063923612237
img_05792.jpg,0.990000009537,0.00999999977648
img_05341.jpg,0.986218452454,0.0137815447524
img_06637.jpg,0.00999999977648,0.990000009537
img_03996.jpg,0.990000009537,0.00999999977648
img_04835.jpg,0.990000009537,0.00999999977648
img_06508.jpg,0.0132136587054,0.986786365509
img_01595.jpg,0.00999999977648,0.990000009537
img_07213.jpg,0.982808709145,0.017191266641
img_02641.jpg,0.990000009537,0.00999999977648
img_05211.jpg,0.990000009537,0.00999999977648
img_00816.jpg,0.990000009537,0.00999999977648
img_06662.jpg,0.0593747198582,0.94062525034
img_06373.jpg,0.990000009537,0.00999999977648
img_05492.jpg,0.990000009537,0.00999999977648
img_04423.jpg,0.96826428175,0.0317357182503
img_07467.jpg,0.990000009537,0.00999999977648
img_03488.jpg,0.990000009537,0.00999999977648
img_06321.jpg,0.984791338444,0.0152086634189
img_05156.jpg,0.980101704597,0.0198982879519
img_02857.jpg,0.496350586414,0.50364947319
img_06302.jpg,0.990000009537,0.00999999977648
img_07508.jpg,0.990000009537,0.00999999977648
img_02096.jpg,0.990000009537,0.00999999977648
img_03547.jpg,0.990000009537,0.00999999977648
img_00598.jpg,0.990000009537,0.00999999977648
img_05754.jpg,0.990000009537,0.00999999977648
img_01782.jpg,0.00999999977648,0.990000009537
img_04221.jpg,0.990000009537,0.00999999977648
img_06412.jpg,0.990000009537,0.00999999977648
img_00808.jpg,0.990000009537,0.00999999977648
img_07590.jpg,0.990000009537,0.00999999977648
img_05293.jpg,0.990000009537,0.00999999977648
img_03764.jpg,0.990000009537,0.00999999977648
img_05185.jpg,0.990000009537,0.00999999977648
img_00120.jpg,0.990000009537,0.00999999977648
img_07818.jpg,0.990000009537,0.00999999977648
img_00005.jpg,0.00999999977648,0.990000009537
img_05613.jpg,0.990000009537,0.00999999977648
img_05653.jpg,0.835374593735,0.164625376463
img_00071.jpg,0.990000009537,0.00999999977648
img_02235.jpg,0.990000009537,0.00999999977648
img_05572.jpg,0.990000009537,0.00999999977648
img_07757.jpg,0.990000009537,0.00999999977648
img_03831.jpg,0.990000009537,0.00999999977648
img_06975.jpg,0.990000009537,0.00999999977648
img_02573.jpg,0.961223363876,0.0387766137719
img_04453.jpg,0.0491518266499,0.950848162174
img_03825.jpg,0.990000009537,0.00999999977648
img_06097.jpg,0.990000009537,0.00999999977648
img_07110.jpg,0.990000009537,0.00999999977648
img_00837.jpg,0.990000009537,0.00999999977648
img_01689.jpg,0.990000009537,0.00999999977648
img_02507.jpg,0.990000009537,0.00999999977648
img_00119.jpg,0.0529076233506,0.947092413902
img_04962.jpg,0.990000009537,0.00999999977648
img_02487.jpg,0.990000009537,0.00999999977648
img_03223.jpg,0.990000009537,0.00999999977648
img_07628.jpg,0.00999999977648,0.990000009537
img_01171.jpg,0.00999999977648,0.990000009537
img_06010.jpg,0.990000009537,0.00999999977648
img_00943.jpg,0.990000009537,0.00999999977648
img_00417.jpg,0.990000009537,0.00999999977648
img_07068.jpg,0.990000009537,0.00999999977648
img_04642.jpg,0.390975356102,0.609024643898
img_00676.jpg,0.0309256650507,0.969074368477
img_07436.jpg,0.989557921886,0.0104420902207
img_04503.jpg,0.017830491066,0.982169508934
img_02285.jpg,0.666280031204,0.333719968796
img_00902.jpg,0.970691680908,0.0293083060533
img_03602.jpg,0.982147574425,0.0178524293005
