NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT,image_file
0.0238810796291,0.855013012886,0.00795752089471,0.0295759178698,6.44815518172e-05,0.0727383941412,0.000124668003991,0.0106449835002,img_05740.jpg
0.004855400417,0.30013898015,0.0304875783622,0.143103078008,0.0010676223319,0.440782487392,0.000960379082244,0.078604452312,img_00223.jpg
0.00810043141246,0.693713307381,0.00394021440297,0.00022235859069,0.00474390294403,0.282209843397,0.000651931914035,0.00641798973083,img_03074.jpg
0.00208763522096,0.069423161447,0.000812215381302,0.00014235911658,8.58945622895e-06,0.00518334191293,0.0464804433286,0.875862300396,img_06849.jpg
5.62624991289e-05,0.11486633122,0.0427907146513,0.000271331897238,0.835226893425,0.00517315417528,1.98821180675e-06,0.0016131909797,img_05426.jpg
0.0067553492263,0.606863975525,0.262117981911,0.0245702210814,0.00877964682877,0.0713114142418,0.000344951811712,0.0192564502358,img_07616.jpg
0.00283589959145,0.0321562886238,0.0323125161231,0.000161667223438,0.0305886678398,0.867838263512,0.000310200557578,0.0337965227664,img_07921.jpg
0.155949980021,0.810134410858,0.000322458683513,0.00458684843034,2.42128553509e-05,0.000883540487848,0.0245156995952,0.00358290155418,img_00729.jpg
0.00174696708564,0.13575784862,0.012993988581,0.000528037722688,3.67711909348e-05,0.0281865932047,0.018741119653,0.802008748055,img_04990.jpg
0.00963501259685,0.646950542927,0.0132804438472,0.00326446769759,0.0137599688023,0.283566981554,6.07687616139e-05,0.0294817294925,img_03941.jpg
0.00107786024455,0.114257380366,0.0297836475074,0.000552171084564,0.00139694893733,0.0346802845597,0.00155960291158,0.816692173481,img_00180.jpg
6.67770291329e-05,0.00107245205436,0.00732318917289,0.857124209404,1.17976524052e-05,0.000123552817968,8.11506833998e-06,0.134269937873,img_01657.jpg
0.0385091416538,0.936011195183,0.00238083442673,0.000256153522059,1.46979582496e-05,0.0110404081643,0.00515817757696,0.00662942091003,img_04341.jpg
0.500397801399,0.0434080697596,0.024027036503,0.0344041027129,0.00419394066557,0.00177246402018,0.000820557470433,0.390976041555,img_06033.jpg
0.0707295686007,0.548888862133,0.227883249521,0.0501979999244,0.00309069035575,0.079072214663,0.00102162361145,0.0191158019006,img_07460.jpg
0.023703314364,0.464118093252,0.00743676815182,0.000106249492092,0.000491639540996,0.489526450634,0.00104509363882,0.0135723482817,img_05879.jpg
0.272192537785,0.0448670051992,0.0357457213104,0.0268816798925,0.000903102685697,0.000947297725361,1.88334652194e-05,0.618443787098,img_00764.jpg
0.000249289674684,0.44463545084,0.48189291358,6.77545540384e-06,0.000145337209688,5.72021817788e-05,1.17324425446e-05,0.0730012655258,img_06831.jpg
0.00996882189065,0.204533725977,0.0139189539477,0.000128293337184,0.000156404566951,0.221771091223,0.0428913980722,0.506631314754,img_05046.jpg
0.00705412402749,0.0943215638399,0.789667367935,0.000292837212328,0.000210584767046,0.004588868469,0.0085531026125,0.0953115150332,img_05349.jpg
0.0761838629842,0.842023074627,0.0168929994106,0.000460756476969,0.000236093095737,0.000192706793314,8.00550969871e-06,0.0640024542809,img_02679.jpg
0.0181167908013,0.329706937075,0.0368742756546,0.000227901895414,0.000485438795295,0.0876051709056,0.000155878296937,0.526827633381,img_06522.jpg
0.998125255108,0.00144154194277,3.84790791941e-06,1.24801502466e-07,1.24104346355e-07,1.42566832437e-05,2.0504636268e-05,0.000394314236473,img_02865.jpg
0.0414439328015,0.268599033356,0.00394579768181,0.0018170013791,0.000807332922705,0.572936236858,0.0590213313699,0.0514293424785,img_02209.jpg
0.00271864421666,0.301337152719,0.110324539244,0.000592372321989,0.0115118976682,0.169632762671,0.00291003077291,0.400972545147,img_03238.jpg
0.332050383091,0.332729846239,0.00224720663391,0.00034565696842,2.3896476705e-05,0.318900763988,0.000101756595541,0.0136004313827,img_06238.jpg
0.567036211491,0.0381265617907,0.00359769049101,0.0486632212996,1.59625833476e-05,0.00152598833665,0.000278347171843,0.340756028891,img_06285.jpg
0.748640596867,0.129435256124,0.0723405107856,9.20589009183e-05,2.56088278547e-05,0.00446324842051,0.0233182497323,0.021684428677,img_06076.jpg
0.00011203577742,0.87523162365,0.0521187707782,0.00209808326326,0.00634658988565,0.0141050871462,8.93270043889e-06,0.0499788783491,img_03677.jpg
0.995867848396,0.00146843504626,7.5282268881e-06,1.92568641069e-05,3.55268230123e-06,0.00261061219499,4.96631537317e-06,1.78932095878e-05,img_04250.jpg
0.165764212608,0.394511759281,0.00121804338414,0.000184398624697,0.00143830804154,0.247449308634,0.00379873951897,0.185635238886,img_04719.jpg
0.999732673168,6.55151816318e-05,4.48856462754e-06,2.0437491699e-08,6.24623330836e-09,3.05553066937e-06,8.02417162049e-07,0.00019346618501,img_00828.jpg
0.277754157782,0.67085725069,0.000765984412283,0.00183628161903,8.06360258139e-05,0.00155464396812,0.0374449342489,0.00970607344061,img_03670.jpg
4.68107537017e-05,0.0261250585318,0.00117519544438,9.76111259661e-05,8.57442864799e-06,0.00324054667726,1.8754286657e-06,0.969304263592,img_01984.jpg
1.45620115291e-05,0.0103946113959,0.0272575132549,0.0270318929106,7.09033047315e-05,0.440532624722,2.63522906607e-06,0.49469524622,img_03324.jpg
0.0514170229435,0.0494607798755,0.858418285847,5.21868860233e-05,3.48110042978e-05,9.97774441203e-06,3.8646626308e-06,0.0406031161547,img_03992.jpg
0.0435755625367,0.943063378334,0.00742249097675,3.27882776219e-06,7.97500979388e-05,0.00048113334924,0.0012392650824,0.00413506152108,img_07103.jpg
0.184589117765,0.773224055767,0.000291002943413,0.000106036299258,6.19880938757e-06,0.000870734802447,0.01989389956,0.0210190434009,img_05328.jpg
0.0459737330675,0.686281442642,0.0132294725627,0.022299086675,0.000139757248689,0.119373366237,0.00015606416855,0.112547077239,img_01724.jpg
0.0790210142732,0.309054344893,0.00990051031113,0.00299365958199,0.00102479953784,0.275294780731,0.25440299511,0.068307839334,img_04479.jpg
0.258586704731,0.722513377666,0.000794679741375,0.000146779566421,6.16786292085e-06,0.000224762872676,5.72592180106e-05,0.0176701936871,img_06506.jpg
1.0160482816e-05,0.000808250973932,0.0331474728882,0.0944119691849,1.36371354529e-05,2.33895461861e-05,1.07849191409e-05,0.871574401855,img_03446.jpg
0.0077501819469,0.388276904821,0.0200459565967,0.0012650443241,0.00739714736119,0.55020236969,4.53410102637e-05,0.0250170715153,img_01134.jpg
0.00822927150875,0.418782711029,0.10162255913,0.00742838019505,0.000786597025581,0.0785061940551,0.0240704827011,0.360573858023,img_05084.jpg
0.00375185906887,0.110025785863,0.0013884275686,0.00312417070381,1.5260584405e-05,0.867661833763,2.49227341556e-05,0.0140077378601,img_04004.jpg
0.0104645639658,0.828909039497,0.0187896769494,0.000209621881368,0.000897143327165,0.00741303246468,0.00264758127742,0.130669489503,img_06469.jpg
2.78639381577e-05,0.00223837723024,0.00254739774391,0.0149463089183,6.3814098894e-07,0.00438846927136,3.90844797948e-05,0.975811779499,img_00780.jpg
1.68357985331e-06,0.000234004226513,0.000298516883049,0.000161037620273,8.48812646836e-07,0.00102680444252,3.7148085994e-06,0.99827337265,img_05958.jpg
0.00109504116699,0.385667324066,0.0221434254199,0.131557181478,0.000868454109877,0.0112907746807,0.0297319330275,0.417645871639,img_05953.jpg
0.995871841908,0.000233163620578,5.39482755357e-07,2.54952459144e-09,1.91626894908e-10,2.52085179397e-08,6.0601990981e-08,0.00389435212128,img_03924.jpg
0.00256068306044,0.11980228126,0.049118835479,0.712088882923,0.0778815895319,0.0206939503551,5.77958635404e-05,0.0177960470319,img_07426.jpg
0.00255134119652,0.0204577911645,0.0577162913978,0.000164646087796,0.056859947741,0.809399604797,0.000409081054386,0.0524413883686,img_01888.jpg
0.00542696006596,0.426831573248,0.0359875150025,0.00859790388495,0.385901719332,0.113637670875,0.000283530243905,0.0233330652118,img_02077.jpg
0.000819095759653,0.776943027973,0.102147482336,3.95236565964e-05,6.70503141009e-06,5.4580136748e-06,2.6739679015e-05,0.120011970401,img_02636.jpg
0.0760640874505,0.890760242939,0.016606554389,7.80192476668e-06,0.000177560476004,0.00204666075297,0.00243075471371,0.0119064012542,img_04696.jpg
0.00727683538571,0.341569125652,0.00457793474197,0.000228070799494,2.48544438364e-05,0.0960291773081,0.164086192846,0.38620787859,img_05359.jpg
0.00225709262304,0.00506800087169,0.991404354572,0.000812169921119,5.06439901073e-05,2.51276833296e-05,2.84143766294e-06,0.000379729201086,img_01825.jpg
1.90588725673e-05,0.000616951845586,0.000107963001938,4.12610825151e-06,0.99905282259,0.00017205873155,2.10991739635e-08,2.70055552392e-05,img_01669.jpg
0.04883094877,0.089189723134,0.00010441327322,0.000285516318399,7.81356175139e-06,0.00435148924589,0.000230011384701,0.857000052929,img_04204.jpg
0.00805921945721,0.247897177935,0.0120043940842,0.000555556849577,0.000544537382666,0.588807225227,0.0145638119429,0.127568110824,img_01059.jpg
0.0318577103317,0.88388043642,6.20684149908e-05,0.00203570001759,1.66261997947e-06,0.0589978992939,0.000584004505072,0.0225805360824,img_03080.jpg
0.0123628368601,0.0286918245256,0.00213788775727,0.000364601437468,0.938404262066,0.00646903878078,3.06390611513e-05,0.0115389097482,img_02281.jpg
0.00452674133703,0.0235950890929,0.059778612107,0.000192449355382,0.12524035573,0.714975774288,0.000804416718893,0.0708865299821,img_04532.jpg
0.00146661419421,0.326552629471,0.0152690215036,0.000137917231768,0.00256392033771,0.280587524176,0.00911901891232,0.364303350449,img_05137.jpg
0.0129995495081,0.663519263268,0.0207941364497,1.12496854854e-05,4.49938482916e-07,0.000416969036451,0.000527056574356,0.301731288433,img_06426.jpg
0.00549830170348,0.126337021589,0.126571074128,0.000280942156678,0.0101654585451,0.0637041181326,0.00600823992863,0.66143488884,img_07319.jpg
0.00122507056221,0.832193553448,0.0040209563449,7.27793521946e-05,2.20761285163e-06,0.0211597308517,2.51903884418e-06,0.141323149204,img_05790.jpg
0.0052662291564,0.265575647354,0.0341639332473,0.263931125402,0.00241133477539,0.257916837931,0.000242368172621,0.170492559671,img_02119.jpg
0.00518252095208,0.401491552591,0.00530024943873,0.000173162377905,0.469479858875,0.0992659330368,5.44795966562e-06,0.0191011447459,img_03439.jpg
0.667858660221,0.247248917818,0.0054951692,0.000163986784173,2.29031029448e-05,0.0018208574038,0.000299386680126,0.0770900771022,img_01647.jpg
0.0332527719438,0.916990876198,0.011551823467,2.64935333689e-05,1.00926199593e-05,0.00147929613013,0.00118175242096,0.035506810993,img_07187.jpg
0.0104596614838,0.871461868286,0.0140171768144,0.0116013418883,0.0133606670424,0.02905183658,0.000267759489361,0.049779701978,img_02808.jpg
0.0247202180326,0.321352303028,0.000152053093188,0.00202869949862,2.16704574996e-06,0.0370649397373,0.00458055408671,0.61009901762,img_05568.jpg
0.000535095226951,0.665719389915,0.0421821549535,0.00694711366668,0.0035900385119,0.243298962712,0.000383982725907,0.0373432859778,img_01213.jpg
4.94724531563e-07,0.0527811720967,0.934399962425,1.28267629407e-07,1.90983573702e-05,1.17566628433e-06,1.28707722524e-06,0.0127965928987,img_04261.jpg
0.0878634825349,0.894105315208,0.00555587606505,6.01777865086e-05,8.06380455742e-07,0.000655804411508,0.000143303637742,0.0116152362898,img_05210.jpg
0.0422968938947,0.0626023188233,0.855135560036,0.00017144389858,2.35558836721e-05,0.000177018082468,0.000139832642162,0.0394534431398,img_02977.jpg
2.77889193967e-05,0.00232877349481,0.0130626503378,0.0334417894483,4.08097821492e-06,5.47075469512e-05,6.0047336774e-06,0.951074242592,img_05719.jpg
0.0827205851674,0.887720286846,0.000914574950002,0.000206114113098,6.72237956678e-06,4.55489862361e-05,0.00227902573533,0.0261071231216,img_00109.jpg
0.0455046705902,0.634189844131,0.00432719569653,0.0034197375644,5.2239465731e-05,0.0806604921818,0.0101606613025,0.22168520093,img_00376.jpg
2.41200905293e-05,0.000823652080726,0.0151725765318,0.506426513195,6.84783026372e-06,0.000145514248288,2.05037486012e-05,0.477380216122,img_06067.jpg
0.00106918311212,0.0151459444314,0.0026311960537,0.0172197502106,0.000178495669388,0.664173960686,0.004281968344,0.295299500227,img_04559.jpg
0.955086112022,0.0313505679369,0.00262983771972,0.000166003796039,1.85039482403e-06,0.0100347101688,0.00033815894858,0.000392824964365,img_02560.jpg
8.57341728988e-05,0.449129164219,0.380104273558,1.53285111537e-06,9.99996918836e-05,1.17546087495e-05,9.67940104601e-06,0.170557841659,img_06870.jpg
0.0013814807171,0.126885771751,0.50715059042,7.74183718022e-05,2.58237378148e-05,0.00625313725322,0.0242457780987,0.333979964256,img_01426.jpg
0.000788958568592,0.671220362186,0.148185998201,0.02775227651,0.0012523176847,0.149349421263,0.000246974668698,0.0012037565466,img_06273.jpg
0.413160383701,0.469124376774,0.0299879722297,0.00176105345599,0.00109651172534,0.0450882352889,2.87321799988e-05,0.0397527553141,img_04603.jpg
0.193283677101,0.749623775482,0.000373809685698,2.33814826061e-05,1.74293870714e-06,0.00186016852967,0.0474886782467,0.00734481075779,img_06037.jpg
0.0105255618691,0.482664197683,0.0610040947795,0.00364281563088,0.00942411832511,0.334380894899,0.0342248789966,0.0641334503889,img_05016.jpg
0.0153299150988,0.641979575157,0.20528960228,0.0359944924712,0.0026951811742,0.0110235791653,0.00185810751282,0.0858295038342,img_05835.jpg
0.0114996628836,0.715032339096,0.0584379211068,0.0353507772088,0.0324590466917,0.0754864066839,0.000448939215858,0.0712849795818,img_04044.jpg
0.00255149323493,0.372463941574,0.0625347569585,0.10451926291,0.00189926964231,0.25380396843,2.35491861531e-05,0.202203720808,img_02400.jpg
0.00747658591717,0.367745518684,0.272014677525,0.000253433128819,0.000585994275752,0.343594074249,2.12660688703e-05,0.00830833241343,img_01618.jpg
0.0277989562601,0.787014782429,0.0181732196361,0.0107539957389,0.0422673560679,0.0564491525292,9.5279829111e-05,0.0574473366141,img_02889.jpg
0.000451106985565,0.0718568712473,0.0491748079658,0.000585639383644,0.867612719536,0.00820199586451,2.36155392486e-05,0.00209321081638,img_05015.jpg
0.363670140505,0.417831987143,0.00270346924663,3.42979146808e-05,0.000279234838672,0.209572836757,0.00388070242479,0.00202728970908,img_04511.jpg
0.000157994451001,0.627182662487,0.0418581478298,0.000362238497473,0.0029637129046,0.00144512113184,2.10403754863e-06,0.326027870178,img_03228.jpg
0.117556765676,0.597776889801,0.00240299105644,0.000579641317017,0.00381954829209,0.25069475174,0.000333190633683,0.0268362499774,img_05445.jpg
0.0205538664013,0.954503715038,0.00200654589571,1.11599738375e-05,9.29241991798e-07,0.000215172098251,3.98463771489e-06,0.0227047167718,img_01548.jpg
0.000705109676346,0.354718536139,0.0791374370456,0.00145663938019,0.00109797890764,0.0340619832277,0.00125879095867,0.527563452721,img_01388.jpg
0.493249803782,0.371126323938,0.119612798095,0.00256354524754,0.000101003075542,0.00634824624285,0.00162831018679,0.00537002738565,img_04750.jpg
0.117608629167,0.759197950363,0.0117090465501,0.039560791105,0.000299068982713,0.00651919748634,0.00258345063776,0.0625218302011,img_03886.jpg
0.255913376808,0.171173542738,0.0188777465373,0.00140335271135,0.000384670478525,0.41176122427,0.0105344736949,0.129951551557,img_00927.jpg
0.0668234601617,0.726187884808,0.00925848819315,0.000393028924009,8.86447596713e-05,0.114039704204,0.000680244236719,0.0825285091996,img_05623.jpg
0.0192628651857,0.725406825542,0.0737752616405,0.0134822484106,0.00422024633735,0.118832096457,0.000484378484543,0.0445360392332,img_03260.jpg
0.59611672163,0.252068430185,0.0130668003112,0.00743364263326,0.011059878394,0.0790298134089,0.000579750689212,0.0406449623406,img_05434.jpg
0.0353861935437,0.818018317223,0.00108861352783,0.00223486637697,0.000645561958663,0.124808475375,8.91386662261e-05,0.0177287906408,img_03297.jpg
8.00182315288e-05,0.00172384385951,0.00333224795759,0.608446061611,1.35034115374e-05,7.17123548384e-05,2.56644470937e-05,0.386306911707,img_00772.jpg
0.000227994547458,0.000712084234692,0.0882871970534,4.66583969683e-07,6.7742344072e-06,4.1320672608e-06,0.910751461983,9.9803064586e-06,img_00232.jpg
0.984551727772,0.0105382567272,6.75551127642e-05,9.77639956545e-07,2.15032596316e-05,0.00014161314175,4.24612589995e-05,0.00463598640636,img_06860.jpg
0.0356996394694,0.715204596519,0.184752613306,0.00343653699383,0.026248190552,0.0187254175544,0.0119847003371,0.00394837278873,img_06845.jpg
0.00558579852805,0.922975838184,0.00459830788895,4.17376031692e-05,0.00481507787481,0.00255198427476,0.000176480636583,0.0592548921704,img_05857.jpg
3.46509878568e-08,0.0236851200461,0.96984064579,2.70261377722e-08,3.28224377881e-05,3.12810868763e-07,1.22835075445e-07,0.00644098315388,img_03082.jpg
0.000236979176407,0.548264324665,0.00308810733259,0.000101741534309,0.00030681968201,0.00597155513242,0.00365437567234,0.438376039267,img_01495.jpg
0.129150792956,0.208927899599,0.0320626348257,0.00394819583744,7.73766005295e-05,0.0178504660726,0.00065244990401,0.607330143452,img_05657.jpg
4.45658633907e-06,0.000753981526941,0.0199210122228,0.014419304207,4.28063431173e-05,0.000668372551445,4.63723117718e-05,0.964143753052,img_00697.jpg
0.468564093113,0.0408192276955,6.4497362473e-05,0.000103717451566,2.34688068304e-05,0.487324565649,2.39538840106e-05,0.00307650840841,img_03867.jpg
3.89872866435e-07,3.90488748963e-05,0.000640049111098,0.899265408516,2.56020484812e-06,1.42923208841e-05,4.48905268513e-07,0.100037835538,img_01490.jpg
3.88975968235e-06,0.000702404242475,0.000871630967595,0.00463016843423,2.09014751817e-06,0.000159460745635,1.31812194013e-05,0.99361717701,img_06137.jpg
0.00602976838127,0.381943047047,0.00911060720682,9.8042350146e-05,4.15531540057e-05,0.0824874043465,0.0234777033329,0.49681186676,img_05558.jpg
0.0791296958923,0.0134414527565,0.00288569903933,0.0209662225097,3.90796012653e-05,0.00263906107284,4.14789137722e-05,0.880857348442,img_00914.jpg
0.291279494762,0.0981003642082,0.572494447231,0.000948327768128,2.43361355388e-05,0.000455727888038,0.000206495897146,0.0364907421172,img_01325.jpg
0.0131864249706,0.439655482769,0.00948239956051,0.00810595788062,0.000219455891056,0.203032284975,0.00851858779788,0.317799389362,img_04037.jpg
0.00811219867319,0.307768493891,0.0330282896757,0.000465501041617,0.00025245238794,0.0374126881361,0.0970055535436,0.515954852104,img_04671.jpg
0.0209904722869,0.0464124083519,0.227757021785,0.00574369868264,0.0608027763665,0.58427464962,0.000307442154735,0.0537115633488,img_04879.jpg
0.0247730817646,0.964709937572,0.00617025746033,3.78902477678e-05,0.00010824574565,0.000667480169795,0.000103266756923,0.00342992553487,img_07278.jpg
0.0144017916173,0.425614416599,0.000697005307302,7.38331218599e-05,1.35267748647e-06,0.000662207428832,0.00159746687859,0.55695194006,img_00398.jpg
0.00296955904923,0.70249992609,0.0309569444507,0.000170100247487,0.000826749601401,0.255481779575,0.000108793472464,0.00698616215959,img_04015.jpg
0.000121715966088,0.00556551571935,0.958994686604,1.79682647286e-05,3.32398340106e-05,2.59612315858e-05,0.0338810347021,0.00135998718906,img_06371.jpg
0.00207671988755,0.248583912849,0.66607862711,1.90738887795e-06,0.000615621684119,0.000142733450048,2.95498957712e-05,0.0824710279703,img_04408.jpg
0.0227896664292,0.303295522928,0.00448299199343,0.00149977381807,0.000247579533607,0.351460903883,0.0945656821132,0.221657797694,img_06475.jpg
0.000994829810224,0.0802716687322,0.444532871246,0.000104107442894,3.57448407158e-05,0.00216088700108,0.0465999990702,0.425299823284,img_04949.jpg
0.0133530702442,0.148092508316,0.0466519221663,0.00114072975703,0.00106504082214,0.193112701178,0.193416699767,0.403167307377,img_07893.jpg
0.986118018627,0.0121012767777,5.49918731849e-05,2.35131824411e-06,6.06852927376e-06,0.000350540416548,2.90789812425e-05,0.00133769237436,img_00196.jpg
0.00527681503445,0.00734214251861,0.130271464586,0.00071345543256,0.654107868671,0.184883669019,7.15032656444e-05,0.0173329878598,img_07183.jpg
0.00533355539665,0.418327987194,0.00839894730598,0.000941626902204,0.000207379503991,0.0578082278371,0.00652796309441,0.502454280853,img_03370.jpg
0.00583807379007,0.160106763244,0.00278030754998,0.0013158103684,6.25366956228e-05,0.239632457495,0.25609344244,0.334170609713,img_07330.jpg
0.00796787068248,0.985004901886,0.00134607800283,4.7373511336e-08,6.61226067677e-06,4.65535185867e-06,0.000996860442683,0.004673037678,img_07149.jpg
0.00070129026426,0.996583819389,0.000265726004727,2.68133990176e-05,3.56101054422e-07,8.96400251804e-06,1.18555490189e-05,0.00240116682835,img_05950.jpg
0.997325778008,0.000434175191913,6.65566676616e-06,9.47935987483e-08,1.86104021083e-08,1.8805720174e-05,2.6183151931e-06,0.00221184943803,img_03014.jpg
0.840311169624,0.11746352911,0.00100396643393,5.596380106e-07,5.03755427417e-06,0.000268917443464,1.41727186929e-05,0.0409327782691,img_00858.jpg
0.009625650011,0.347976058722,0.00616255728528,0.000954858784098,0.000171312218299,0.0368242561817,0.0237383749336,0.574546933174,img_03502.jpg
0.0526177808642,0.931277453899,2.80771600956e-05,0.000915324897505,2.0988551114e-05,0.00103137246333,0.00568060111254,0.00842829607427,img_03896.jpg
0.0803742706776,0.718992352486,0.000292652053759,0.0161232128739,6.68215216137e-05,0.178896591067,0.00109239609446,0.00416161306202,img_01930.jpg
8.76460326253e-05,0.143580809236,0.290763914585,0.0108577767387,0.000885245972313,0.00529764732346,0.000383470702218,0.548143386841,img_03283.jpg
2.05842443393e-05,0.00113443180453,0.00207842839882,0.58828163147,1.04151258711e-05,0.00193684012629,9.70639121078e-06,0.406527936459,img_00889.jpg
0.00328154792078,0.00579268019646,0.0215091574937,0.476181924343,2.24682935368e-06,0.019999390468,0.000307290931232,0.472925722599,img_01441.jpg
4.47891980002e-05,0.00109113322105,0.00304752378725,0.0794038251042,7.57772204452e-06,0.1923545748,0.000316504971124,0.723734080791,img_07906.jpg
0.00259681604803,0.00198942050338,0.00107857037801,0.000275855272776,0.990172982216,0.000973740243353,4.3085328798e-06,0.00290826708078,img_02911.jpg
0.000895085453521,0.813117206097,0.0236216392368,0.000552770856302,0.0250706169754,0.0261614583433,0.000317409343552,0.110263802111,img_01328.jpg
0.00447421055287,0.266027122736,0.0109031768516,0.00020880671218,9.16520948522e-05,0.0330368205905,0.0654874294996,0.619770824909,img_04240.jpg
0.000132214438054,0.00622405018657,0.0357784591615,0.394976079464,3.70408197341e-05,0.00642071897164,3.90804671042e-05,0.556392371655,img_04814.jpg
0.00426295865327,0.423860162497,0.000328378635459,8.72863602126e-05,0.00202233833261,0.562231898308,2.32165821217e-05,0.00718370592222,img_01179.jpg
0.000356499949703,0.996722519398,0.00181394105311,0.000182511852472,1.54818479814e-07,2.10444432014e-06,1.81168652489e-05,0.000904053915292,img_05087.jpg
0.139663621783,0.223417192698,0.00840796157718,0.0268167220056,0.305667966604,0.271796643734,0.000177526191692,0.0240523424,img_00171.jpg
0.000340051512467,0.255436778069,0.608376085758,1.67741800396e-05,4.14900168835e-05,0.00063614686951,5.40165274288e-06,0.135147303343,img_05068.jpg
0.0356664843857,0.518903136253,0.00735917827114,0.00413689622656,3.92982074118e-05,0.0807280763984,0.069962605834,0.283204376698,img_06616.jpg
7.14650086593e-05,0.00426722411066,0.00730124022812,0.322541505098,1.93772884813e-05,0.00755521748215,6.00628573011e-06,0.658237874508,img_05721.jpg
0.0314732417464,0.906776130199,0.000652098096907,0.00121924548876,1.34685378725e-05,0.00131294492166,0.0378098301589,0.0207429938018,img_00518.jpg
0.00939690228552,0.188440203667,0.032814823091,0.00136847258545,0.00415860163048,0.721738219261,0.0042972760275,0.0377854891121,img_04369.jpg
0.00031320087146,0.923729121685,0.0220692567527,0.000447759026429,0.00234255054966,0.00778423715383,0.000130061860546,0.0431837178767,img_00974.jpg
0.00568128796294,0.0402928292751,0.0611791238189,8.44022870297e-05,4.09938002122e-05,0.0124083925039,0.722400844097,0.157912135124,img_00040.jpg
0.00137496180832,0.882068932056,0.00564685883,9.39916062634e-05,0.000150090316311,0.00420769583434,0.00256464956328,0.103892818093,img_00103.jpg
0.00732720503584,0.963793635368,0.0192455016077,6.40890357317e-06,7.78671092121e-05,0.000213539606193,4.43594253738e-05,0.00929138623178,img_05927.jpg
